,HR_mean,HR_min,HR_max,HR_std,SDNN,SDANN,RMSSD,SDSD,pNN50,pNN20,abs_power_VLF,abs_power_LF,abs_power_HF,tot_power,LF/HF,peak_vlf,peak_lf,peak_hf,norm_power_LF,norm_power_HF,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S21,71.55603824548635,62.6865671641791,93.95973154362416,6.634983606457642,0.08533969238219945,0.0,0.06321282045458428,53.41648259099389,0.30666666666666664,0.5866666666666667,1003.5460781467203,1532.8523826052492,669.0047886989587,3205.4032494509283,2.2912427661186863,0.0361328125,0.0400390625,0.158203125,69.6163403595024,30.3836596404976,-0.003346767269222949,0.01810144613399079,0.029223947385626996,-0.07123208582216081,0.10045603320778781,2.0139459046808543,-1.2997635785872188,0.0003276623521417701,0.0003276623521417701,5.326235558644956,0.0020210907355648917,0.01840823737613442,45398.000030381125,572.4153215577645,0.00033886320329611227,0.027978550085988207,0.022403488128657275,0.019258906471984853,13.504485424179999,-31.62361905950082,0.0,4.1249987973583,0.23857210032790888,4.563687095126221,3.7611547373433023,0.8025323577829191,-1.241535878491354,0.1817928463218352,0.05691664705486982
S22,74.6106879035262,40.423484119345524,89.74358974358974,5.402914495246362,0.08276296563939997,0.0,0.09120600644611979,73.76944964749475,0.20155038759689922,0.5503875968992248,780.4671605144381,767.7720639879483,1324.2178886676345,2872.457113170021,0.5797928502237983,0.0244140625,0.1328125,0.2373046875,36.70056173134744,63.29943826865255,0.0010162787053962536,0.05865951948030562,0.26492653092248525,-0.15151802747143703,0.41644455839392225,2.430771864466209,1.0896291367024376,0.003440939225660355,0.003440939225660355,4.285775139660683,0.0014640883542219971,0.05866832235599887,179124.00066061167,7457.666396308898,0.003441972048067397,18.41121506943953,35.981711820098255,43.40834766416469,1652496.7535380805,39868.10232409024,0.0234375,2.559765075398497,0.38058631252113584,3.1515301266892353,1.795488487287193,1.3560416394020423,-0.7462478594102402,-0.5177828820273128,0.14484594127843567
S23,66.82508636476453,32.18390804597701,88.05031446540882,7.228162645973983,0.13599784695687364,0.0,0.15915712751493954,144.9096710674029,0.38461538461538464,0.7189349112426036,1701.1112637056547,1414.1067773315767,750.5352697903556,3865.7533108275866,1.8841310118931176,0.0234375,0.125,0.1796875,65.32751127197896,34.67248872802103,-4.7226127556284e-05,0.005658403687143282,0.0272843487606422,-0.021660234280694492,0.04894458304133669,2.5660990975742157,0.4762102383810858,3.2017532286676685e-05,3.2017532286676685e-05,20.861345505435295,0.007497941217121671,0.005658600762891888,254577.00024016193,1032.1582281280735,3.201976259380066e-05,4.82257201948858,3.8538505169548847,1.65302410325636,2961.7917565356493,794.8499607417443,0.12109375,0.7331191579224982,0.09147589338839608,0.8863714788630729,0.5577159175592271,0.32865556130384577,-0.7679888300190467,-0.26319751174262784,0.008367839071205207
S24,67.12088248520844,32.33256351039261,174.2738589211618,7.880760200111569,0.13554497800846607,0.008660240703333199,0.17216779459579193,156.1338749819691,0.41475826972010177,0.7468193384223919,1113.3679134442625,2098.3829212164605,3700.6654721796785,6912.416306840401,0.5670285350003605,0.0390625,0.0400390625,0.1611328125,36.1849527520078,63.815047247992204,7.213793362272897e-06,0.0038525130280694835,0.05260639743493115,-0.05136452710766209,0.10397092454259324,55.542504400041985,0.06706167843592241,1.48418566314451e-05,1.48418566314451e-05,2.7550782559510005,0.007839424389497574,0.0038525197819426938,538898.0002458277,1075.8740708264759,1.4841908670259781e-05,4.171616883367023,2.371693933646247,1.7573115599087077,296726.92342874,5227.804457534372,0.48828125,0.6934621130648945,0.15017565046147435,0.93478692200201,0.4695827115770066,0.4652042104250034,-1.3708862835061848,-0.12646633941866697,0.022552725991526922
S31,54.99655061028761,39.62264150943396,85.5397148676171,6.718874730896664,0.1118545538309992,0.01722354816254874,0.11040687233805424,122.09666103601039,0.6629327902240326,0.8533604887983707,1001.8097658183646,2050.3479252291645,3229.5656290041097,6281.723320051638,0.6348680165578253,0.015625,0.078125,0.3125,38.8329828541465,61.1670171458535,-6.3608447265942e-05,0.012395313455706406,0.10728179209692841,-0.2796182349773191,0.3869000270742475,121.1579550062437,-5.432687783927866,0.0001536437956652163,0.0001536437956652163,11.481336207082297,0.00514572847621204,0.01239547666287101,799870.0016377483,5485.8096397459385,0.00015364784169977986,26.292031662594404,27.08609000129416,29.151733670946324,59588972.14445638,142342.68606084763,-0.0078125,6.935453840872778,0.6073554499010557,8.821093768601331,6.517189749055193,2.303904019546138,2.4633933531778744,1.8677310644294807,0.36888064252451375
S32,83.60899752663684,50.11933174224344,114.75409836065573,14.007886488482887,0.18267391235679314,0.0,0.10027082529030897,74.17800729921225,0.30063291139240506,0.5981012658227848,5505.2198587853945,1933.7920099731316,2636.836491641559,10075.848360400085,0.7333757766562355,0.005859375,0.1240234375,0.173828125,42.30910495766546,57.69089504233454,-0.00027972551139015254,0.21536338006414443,0.7070259136175255,-5.128879416649921,5.835905330267447,145.2215634953373,-6.560250676472183,0.04638138547265313,0.04638138547265313,2.374866866497158,0.008324274147878301,0.215363561725318,164715.26456430266,21580.237853677463,0.04638146371901486,21682.71083696359,282.669113919674,217.75779456936664,147286302325.15433,7243735.70864114,0.1640625,8.432136325453504,0.5704630194099447,9.615030480698916,7.641146544421089,1.9738839362778275,-0.5568086682554623,0.8178190542040646,0.32542805651431095
S33,54.59509342164273,34.7682119205298,76.22504537205081,7.349543664309304,0.12836240231995566,0.0,0.12235157719084422,136.78811985893245,0.6759581881533101,0.8745644599303136,868.5033184657433,3734.542222101141,4135.79891199003,8738.844452556914,0.9029796422825074,0.01953125,0.1044921875,0.1640625,47.45083038300076,52.54916961699923,-0.00018057777186575882,0.015021416003123041,0.07204175063900102,-0.13184373412206998,0.203885484761071,17.687635968185894,-1.7249226680245697,0.000225642938738881,0.000225642938738881,45.31788892773443,0.004369264580672585,0.015022501358647734,264403.0006139334,2441.5495146278386,0.000225675547070573,10.577490852895547,13.806627214970181,13.478853768133074,154909.050913897,10766.484606536867,-0.03125,7.976281516218366,0.17521291477122558,8.277429920291425,7.723404196269676,0.5540257240217494,-1.3890387603150443,0.21946226087480292,0.030699565502628756
S34,53.835932918477816,35.65365025466893,77.49077490774908,9.466438314887997,0.1653034896477152,0.015434820949587317,0.15316439280918498,175.72698680623006,0.6129541864139021,0.8372827804107424,701.94293654685,6961.329623676333,6872.826228499744,14536.098788722926,1.0128772927226923,0.0126953125,0.1103515625,0.150390625,50.319872770417966,49.680127229582034,-1.5128431688473347e-05,0.014152169205186435,0.20144307110984835,-0.18714215832375997,0.3885852294336083,58.23689692501803,0.5092009931778749,0.00020028389321222727,0.00020028389321222727,9.524199241148567,0.005206397673249534,0.014152177291204085,547677.0014933589,4152.331239609984,0.0002002841220816726,23.276042009014525,27.707436554522495,26.827718707857493,38059511.454752035,94212.12435585476,0.484375,7.23892317001747,0.15143247175197216,7.515953804917943,7.064684216178827,0.45126958873911605,-1.4082918419619457,0.4747569521436079,0.022931793500911846
S41,60.583217408142296,40.57971014492753,86.77685950413223,6.514292419725384,0.10420279690318268,0.010694246945824732,0.0921604605030713,92.29220967009316,0.5699908508691675,0.817932296431839,1335.7715489069758,837.9269485043276,1432.4116448445466,3606.11014225585,0.5849763589399359,0.0126953125,0.0546875,0.16796875,36.90757629540796,63.092423704592036,1.2617935312471493e-05,0.0022314942944439446,0.04408328424418858,-0.015732258288522805,0.05981554253271139,29.724432580904462,1.789429568246226,4.979566786135879e-06,4.979566786135879e-06,1.695308845464975,0.01199110181582319,0.0022315299680773786,784661.0002809354,1233.1325779360368,4.979725998427426e-06,10.416876777645314,4.243325733674992,2.524322017332202,14891.590911368872,1794.7904545454007,0.16796875,1.2798907044572585,0.02401371523500549,1.3339332290956885,1.2500704382869514,0.08386279080873704,-0.8575569490659745,0.5919957451954679,0.0005766585193879348
S42,80.71681278096644,61.31386861313869,108.24742268041237,9.362392813463273,0.11400864303982446,0.04750740547250726,0.057134355775923705,43.0336053847274,0.21635883905013192,0.6358839050131926,823.988485665314,839.5242920225627,896.065174515661,2559.5779522035377,0.9369009262929343,0.013671875,0.126953125,0.1669921875,48.37113316302058,51.62886683697942,0.0001488610526944848,0.08269966889279441,0.41959861623940076,-0.18429991732616988,0.6038985335655707,2.651986435507353,1.3179448378844254,0.006839235234977829,0.006839235234977829,2.8866261495929573,0.0016486813987377064,0.08269980286911717,434889.0040423619,26153.205344375892,0.00683925739459084,899.1706087365505,405.41115909921035,493.36705524425633,1164314267.3603094,2537832.672275593,-0.04296875,4.237803507409718,0.5449875218570726,4.893438628721459,3.117479167145704,1.7759594615757548,-1.2691035736614926,-0.5634346463243048,0.2970113989799131
