,level_0,PPG_Rate_Baseline,PPG_Rate_Max,PPG_Rate_Min,PPG_Rate_Mean,PPG_Rate_SD,PPG_Rate_Max_Time,PPG_Rate_Min_Time,PPG_Rate_Trend_Quadratic,PPG_Rate_Trend_Linear,PPG_Rate_Trend_R2,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_HF,HRV_VHF,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_DFA_alpha2,HRV_DFA_alpha2_ExpRange,HRV_DFA_alpha2_ExpMean,HRV_DFA_alpha2_DimRange,HRV_DFA_alpha2_DimMean,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,ecg_HR_mean,ecg_HR_min,ecg_HR_max,ecg_HR_std,ecg_SDNN,ecg_SDANN,ecg_RMSSD,ecg_SDSD,ecg_pNN50,ecg_pNN20,ecg_triangular_index,ecg_tinn,ecg_sd1,ecg_sd2,ecg_ratio_sd2_sd1,ecg_abs_power_VLF,ecg_abs_power_LF,ecg_abs_power_HF,ecg_tot_power,ecg_LF/HF,ecg_peak_vlf,ecg_peak_lf,ecg_peak_hf,ecg_norm_power_LF,ecg_norm_power_HF,resp_max,resp_min,resp_mean,resp_std,max_cwt_absmean,min_cwt_absmean,mean_cwt_absmean,std_cwt_absmean,max_cwt_std,min_cwt_std,mean_cwt_std,std_cwt_std,max_cwt_energy,min_cwt_energy,mean_cwt_energy,std_cwt_energy,max_cwt_var,min_cwt_var,mean_cwt_var,std_cwt_var,entropy,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
0,0,32.99939441128125,141.54606013417327,-8.848451015054835,7.295136264663618,16.216174611935084,0.893496748374187,1.6048524262131063,-19.637540893622425,35.111243574471594,14.403134968280607,36.83732800374274,116.36577181208054,86.58522068256273,112.27689437324587,112.46639137622043,0.7440780852843006,0.9648618543480482,103.0,25.2042,0.24470097087378642,33.0,46.644295302013425,69.79865771812081,6.7727272727272725,109.375,0.015491219832796202,0.016550590379925557,0.4247471560225474,-4.167481877957621,79.52574799770572,93.37036444597908,0.8517236541763379,23327.418957693044,1.1740897356749511,5.07483679927241,438.5007460490137,0.6879194630872483,0.6915254237288135,0.9264705882352942,0.3582089552238806,50.0,50.52262344584245,50.01017543430242,47.79661016949153,0.5059890299496904,0.49401097005030964,56.56897547672652,55.895398809813564,0.44338452993639216,0.5566154700636078,62.17264187271922,69.66051650211587,0.4697056776720793,0.5302943223279207,59.43688410372757,63.15410979283005,0.672676464017218,2.637644835506883,1.4952871091088444,2.6025999871890213,-0.15797520800525594,0.7314619170939188,0.193785350499169,0.6650739228005503,0.555098125738648,0.8716891677697237,1.0473348164848857,1.1164844134342318,5.635467420077341,0.9791860301233999,0.852354192429555,2.0058898820128968,2.815792437413569,1.1308251991239888,82.86130291484048,49.645390070921984,96.55172413793103,9.801639111142178,0.13901678856044075,0.0,0.15340268966216813,112.86197706243317,0.22727272727272727,0.6212121212121212,67.0,,51.03029403296545,14216.296100824678,278.585424015801,2013.5103245550229,3671.5468578452965,6633.814242739926,12318.871425140245,0.553459401107508,0.0341796875,0.0400390625,0.2138671875,35.6275420337944,64.37245796620562,54.474708171206224,10.059880239520957,27.60809159577253,12.864462094677888,2.9338331803726702e-05,3.881900366294084e-08,1.5534902071735567e-05,9.553038115027945e-06,0.5489786034134451,0.003868175762508294,0.3741822250608704,0.18099712512286573,0.5489786035412084,0.0038681757751694635,0.37418222550162766,0.1809971251304533,0.30137750700577665,1.4962783729656622e-05,0.17277229685424622,0.11172042924336008,3.246925881284427,-0.004534540724420455,0.02052851607117369,0.02886273458805544,-0.07123242887336835,0.10009516346142379,0.764938300489947,-1.0270136709939839,0.00042141997208443635,0.00042141997208443635,5.1252898521273424,0.001972990242421344,0.021023368704036562,34098.000027968046,529.8852072906939,0.00044198203166586394,0.008841476035681492,0.029314823752231326,0.05529924184272369,2.5979990529224373,-23.08890374090965,0.0,5.00761388882025,0.24003887740437577,5.592778475530161,4.7177568474304765,0.8750216280996845,-0.6603320739897467,0.5858196924979053,0.05761866266555294
1,0,27.187983718397067,155.66915913874578,-14.430508635340589,4.901081055845797,23.444983103794165,0.6683841920960479,0.3572286143071536,-23.5404258507573,52.261409723087084,21.010255198198895,32.156077031985085,141.23886639676113,112.65561787749479,164.38259704537495,164.71380960370703,0.7976247668331484,1.163862336473302,108.0,37.065,0.3431944444444444,60.0,60.72874493927125,78.94736842105263,5.145833333333333,93.75,0.13355042919951202,0.011450350458489189,0.8684970389486174,-2.0132761256573737,116.47025172585111,108.43426390453496,1.0741093039409666,39676.32348489616,0.9310039456235456,5.305501532410748,403.8109101436274,0.6882591093117408,0.6926229508196721,0.9053254437869822,0.25,49.48522085685819,47.745078365994736,50.7721847309644,53.278688524590166,0.5258947097952062,0.47410529020479375,84.46460434853822,80.19785482397485,0.45029668668892525,0.5497033133110747,72.76389045283851,80.39530978039481,0.4907943168157381,0.5092056831842622,78.83163432781215,80.29664299661908,0.3990905548906255,2.835841072792543,1.31284947676223,3.4016437613724486,-0.316781207836198,0.6710660509620394,0.3047855587083086,0.6464894747277837,0.7155688909358995,0.9073999041608392,1.2020335944738547,1.5482582300579948,5.7977531532207776,1.2498401098459948,0.998952642039671,2.068159509373563,4.474698349806084,1.158466479097362,74.04767640456863,62.6865671641791,219.89528795811518,20.31639287665375,0.12104866572048899,0.0,0.11714211573224767,97.88574308753384,0.4067796610169492,0.711864406779661,60.0,,50.496647960922175,14370.338241416779,284.58004286814344,437.9313484293234,2291.926880499214,1075.3886996826232,3805.2469286111605,2.1312543838108255,0.0390625,0.1083984375,0.1826171875,68.06391696662564,31.936083033374363,80.45977011494253,12.068965517241379,30.873377593548504,15.961433969815568,2.826435152611561e-05,2.95156018127137e-08,1.0516984385016696e-05,1.0765465001782515e-05,0.635808432190218,0.003550245251815093,0.43334864611728174,0.21327378767614769,0.6358084325683325,0.0035502452519377845,0.4333486463029348,0.21327378782993395,0.40425236244418306,1.2604241348035614e-05,0.23327675760141156,0.152512710210993,3.223591137552578,0.0003216641882677827,0.0041654410978101165,0.015213268807431882,-0.013956064900349513,0.029169333707781395,1.5492486514056765,0.8673134506387525,1.735089953932555e-05,1.735089953932555e-05,69.7576505919522,0.0072690910744314064,0.004177842432325508,35076.000024343324,107.32817336328266,1.745436738933952e-05,0.06804558003376779,0.12173919283158705,0.009771791688831204,6.886749173466198,-17.318462687043805,0.203125,3.7202629378004977,0.13532415384748162,3.94561855641148,3.5144187555051634,0.4311998009063167,-1.2470431122869956,-0.0027524871911274273,0.018312626614536875
2,0,36.387652548456565,138.15780199699796,-24.8213874882156,-3.770670393521577,19.169253708444764,1.4457728864432213,0.7074037018509254,12.247360474829597,-11.519581830292914,16.431315738793206,39.89744348334076,105.53030303030303,62.390334108589684,85.48095648138622,85.61084276274217,0.5912077603972604,0.8100133708214631,101.0,29.651999999999997,0.29358415841584157,43.0,43.63636363636363,69.6969696969697,7.333333333333333,125.0,0.11979792417597646,0.04297404387780628,0.6757238200153945,-2.12194892086346,60.53600746063025,64.24372159173078,0.9422867474169216,12217.837328904521,1.0612480784021285,4.793964448499684,272.7141043545025,0.6757575757575758,0.6779141104294478,0.9457013574660633,0.26136363636363635,50.20492894022461,50.5437477635754,49.81453772807822,47.85276073619632,0.4845164373891692,0.5154835626108308,42.13758677845939,43.4633115537635,0.5346838403386078,0.46531615966139217,46.976344705942694,43.82326781544554,0.5110894081140966,0.48891059188590325,44.622601792386256,43.64366078392014,0.6226711080948704,2.6671589690363313,1.1727891049412833,2.694535481016777,-0.3059943066196413,0.560123027915385,0.5499144799520501,0.5377633131869103,1.0079325594876107,0.7530562153713715,1.1917204849810106,1.4290562204579722,5.6007934521658855,1.2814172003023558,0.9427679643862408,2.034919033577767,2.673774802211311,1.0648046454494675,72.7569901193115,65.8307210031348,85.02024291497976,4.711648698941493,0.062248132023276115,0.0,0.06354899416083867,52.609182692009405,0.3728813559322034,0.6610169491525424,60.0,,25.73040554918066,14318.735740218397,556.4908688613481,217.3665031041368,2037.4119246218283,725.0202903610775,2979.7987180870427,2.810144697615495,0.0390625,0.115234375,0.3876953125,73.75427760982855,26.245722390171444,50.0595947556615,13.367281985996181,28.381988306715687,10.909363838766154,8.560158424722961e-05,7.112319655306502e-08,2.3899763791940586e-05,2.6482519695124593e-05,0.5553882463828435,0.0031176600737782673,0.3778537977060172,0.18607777475624665,0.5553882475247968,0.003117660074589534,0.3778537989578305,0.18607777563361552,0.3084561042202101,9.71980433563111e-06,0.17739843069909622,0.11569210229785942,3.2219381274999646,-0.0001224095255646547,0.0030032656820663927,0.01257755794466334,-0.007857731166737542,0.020435289111400884,1.1841979244245069,0.5492023826393431,9.019604757077715e-06,9.019604757077715e-06,41.941320969859134,0.01563983337026078,0.0030057592799535154,38083.000078157966,85.39717254381995,9.034588849026677e-06,0.013261751372463552,0.02749945169692484,0.020457307336736733,0.30664734171297325,-16.928395234638216,-0.08203125,2.8948302136376873,0.11434171421984315,3.0948256372073417,2.732891810536721,0.3619338266706209,-1.2753058750794055,0.14374883826106405,0.013074027610732281
3,0,30.068838916934375,152.7883039402085,-24.12456647111394,1.9572236954369586,37.64743127978891,0.6683841920960479,1.3147073536768383,5.508026226363635,10.852662067980102,33.955865025864604,34.86198729838814,127.70695970695971,194.6108537567055,264.57607601595424,265.0575796167013,1.523886045077461,2.0717435966141435,98.0,32.6172,0.3328285714285714,44.0,54.94505494505495,75.82417582417582,6.658536585365853,0.0,0.14319760490733618,0.022094949735902678,0.7396735785049545,-1.9435297501028936,187.4240119518627,200.25114678197795,0.9359447621836557,117909.85752220372,1.0684391220555547,5.7785202245440725,855.8246378334181,0.6886446886446886,0.6902985074626865,0.9243243243243243,0.30158730158730157,49.12536443148689,50.66677356663111,49.21107731962229,47.01492537313433,0.48987785591447464,0.5101221440855254,131.18352120659958,133.86667239406444,0.49940838209971916,0.5005916179002806,141.5151465647708,141.6826915337534,0.49495800291728176,0.5050419970827182,136.44715633425807,137.83009660104807,0.5987682103266446,2.3870589999469294,1.1329832752034767,1.9701097949762025,-0.15220443663508756,0.792786324307573,0.5436237792822697,0.49581664334641806,1.7535497199197438,0.748033585570659,0.7660663318575236,0.7410241026567737,5.7568241028412706,0.6382294554454915,0.18641203840187184,1.982953614226799,1.8991778847935001,1.067176765835585,71.2194340473861,59.74395448079659,88.60759493670886,6.648843951457367,0.0911314121577138,0.0,0.06997591636606293,59.411639462524185,0.3793103448275862,0.6206896551724138,59.0,,38.66076263413741,14493.054036002692,374.877603247416,486.9362823442159,7068.500262759239,691.2241004370521,8246.660645540507,10.22606164670751,0.025390625,0.0888671875,0.185546875,91.09215652407102,8.907843475928976,71.1864406779661,9.767441860465116,24.93758718899745,14.991624444275162,7.101460128324279e-06,1.0388893790370874e-07,3.922673142484654e-06,2.3289538538368748e-06,0.5525637534484802,0.0030793866239310647,0.3767711720555745,0.18538283747197234,0.5525637534489356,0.00307938662568351,0.3767711720809453,0.18538283747653955,0.30532670162507275,9.482621979645561e-06,0.176323312521291,0.11462289900999316,3.223210410834556,0.00014348555904842078,0.0023063615113540696,0.011301976982509688,-0.0049420506560514735,0.016244027638561163,1.6698341576898477,0.8121681254150249,5.319303421055429e-06,5.319303421055429e-06,37.45390010733918,0.009420056456872734,0.002310820531047547,37018.00001090075,65.69455119627777,5.339891526710867e-06,0.021439028266327407,0.02410005116519103,0.029424884712834234,0.41990410441686193,-19.978699104167084,-0.0546875,2.2988714057610613,0.0615720822566995,2.4017039751656513,2.2111871700685817,0.19051680509706959,-1.3049571311219939,0.11504978845862952,0.00379112131342577
4,0,13.137829912023461,161.40762463343108,0.0,32.10109249283829,32.18129565457381,0.9485242621310656,0.0010505252626313022,-26.874561889993316,71.51737493524463,26.656012903692666,15.152765359509644,292.2857142857143,551.3164851771505,705.191451345553,708.1921968960537,1.8862245338416685,2.412678474789282,114.0,41.5128,0.3641473684210526,114.5,55.46218487394958,77.31092436974791,7.933333333333334,70.3125,0.05531463207078444,0.006535197130235868,0.6120893358013799,-2.894717811044376,500.7675048085982,601.4725731613968,0.8325691430558783,946241.1717207218,1.2011014440549408,6.6829719505905425,2889.718304734379,0.6470588235294118,0.6610169491525424,0.9230769230769231,0.21428571428571427,50.54735547355473,50.69309994253784,49.35362143169077,50.0,0.48464601918910183,0.5153539808108982,348.62011259533335,359.4950637417722,0.5325851320870305,0.46741486791296966,438.9452438894064,411.2132404632192,0.5129590147341383,0.4870409852658617,396.36404355031584,386.22081118640034,0.8252749943198633,2.5894753415759655,1.4017851157639634,2.51123111899123,-0.34940748701374774,0.792786324307573,0.5436237792822697,0.49581664334641806,1.7535497199197438,0.748033585570659,0.3473441269033175,0.23534871285335396,5.911325641966284,0.45020067842361045,0.24967360205824435,1.9734314825670833,1.890774846634546,1.1008532563264786,70.20090689930727,62.59314456035768,79.09604519774011,4.327525141884464,0.061204100499449264,0.0,0.07554737908683064,64.78609518983347,0.3157894736842105,0.7719298245614035,58.0,,26.22126664677745,14427.97792128478,550.2395485176897,150.20310362679297,391.7378260586269,1044.790975892545,1586.7319055779649,0.3749437304662521,0.017578125,0.0966796875,0.3671875,27.269750911123197,72.73024908887679,40.0,16.387046429964883,24.063398123506726,6.142801851414603,8.056593696537487e-05,2.6352890129013363e-07,5.51078007681382e-05,2.710354281784591e-05,0.5568343796984416,0.0030213799926300743,0.3797472070581413,0.1870916286419964,0.5568343850567073,0.0030213800041227505,0.3797472111103718,0.18709163049623567,0.3100645264141482,9.128737059865308e-06,0.17921121877637355,0.11643484730472065,3.222826818706287,0.0002375271066121671,0.0020290457184631294,0.012889859026944278,-0.004057664250839234,0.01694752327778351,7.625807512126173,2.0158059534563755,4.117026527613557e-06,4.117026527613557e-06,4.567308271652044,0.009499735220331772,0.002042901283466508,37711.00000701409,50.26668393590115,4.173445653989104e-06,0.017636171134801263,0.016568162225438485,0.020929593740331345,0.31998021774074603,-17.01871861254432,-0.07421875,1.932126056430734,0.04448540342303886,2.003873636736898,1.869302076374781,0.13457156036211693,-1.3387696485034115,0.13662752442323237,0.0019789511177105176
5,0,20.853374709076803,162.00376814806606,0.0,38.79971044212826,38.436949691291254,0.14912456228114054,0.0010505252626313022,3.720933279418186,2.2248607372957876,37.734192332337514,24.908745653590696,184.14285714285714,180.02436511893094,244.6853602729736,245.33870369599703,0.97763425588248,1.3287800790619204,104.0,47.4432,0.45618461538461536,128.0,68.78306878306879,82.53968253968253,7.56,93.75,0.02728767294660272,0.046715614439516065,0.3167639123238711,-3.6013202191837785,173.4806610709566,186.96354942418412,0.9278849358885594,101896.17589053567,1.077719834994823,5.715127995432374,805.9773025419124,0.7301587301587301,0.7365591397849462,0.9343065693430657,0.35,50.03137353328731,49.51892869036527,50.381557982929856,50.53763440860215,0.5113737584772348,0.4886262415227652,124.05672973488123,121.26612578140725,0.42592425118907606,0.5740757488109242,122.01778266645496,141.6581431702784,0.46545712416409696,0.5345428758359029,123.04147975246316,131.8569353285658,0.41675475014042856,3.1102080102967107,1.654978935070862,3.16990658151885,-0.19290102065434445,0.8148633070224247,0.464079532502399,1.052928356946745,1.451173200697827,1.4674460321382636,0.8813819970150081,0.8592740514339193,5.767128699838381,0.8456181027178936,0.8386844047125362,1.8234175301077522,3.0366569497463387,0.9202728876036227,71.67790830221381,62.40713224368499,89.36170212765958,6.085998811236795,0.07978895539277443,0.0,0.08093881952393252,68.21144270783917,0.40350877192982454,0.7719298245614035,58.0,,33.57929305845738,14274.41284221741,425.09569267487046,243.38527755279537,1466.5546473510988,1184.068121930132,2894.008046834026,1.2385728660277497,0.0107421875,0.125,0.3623046875,55.32868216282562,44.671317837174385,80.1526717557252,12.785388127853881,30.84717954530228,14.265869539933956,0.0002963794910006522,1.0505178661407366e-07,0.00013258912641993592,0.00011094326388702429,0.5603076267475945,0.0030921469797308373,0.38115942046170886,0.1881829229277782,0.5603076772393719,0.0030921469815153382,0.3811594489086851,0.1881829447220434,0.3139446365915216,9.561372944258538e-06,0.1806953162883479,0.11780290707688472,3.222962611474225,0.00022238361630845207,0.001798184724387221,0.008292253753164782,-0.0036686278569420085,0.011960881610106791,3.6036093785327514,1.3790164889568812,3.2334683030195456e-06,3.2334683030195456e-06,25.301399801832385,0.010232517440105431,0.0018118837644346753,37294.00000715252,46.15056026298673,3.28292277582197e-06,0.02566576558391475,0.01712144638794187,0.01740762193309054,0.2063572969033592,-17.363284534254227,-0.0625,1.686801566252018,0.02694076647871404,1.7305168567414806,1.6482202928360277,0.08229656390545292,-1.2846489563010566,0.12704871080856012,0.0007258048984606021
6,0,33.457556935817806,141.08789760963674,-8.194399041080963,11.35102497444921,25.286553886412662,1.3147073536768383,0.5643321660830415,23.30547047431871,-27.993425062474405,20.566404119067965,38.46117665154912,114.77227722772277,83.79182828403476,118.14092494007046,118.33690250532408,0.7300702774920214,1.0293507090189025,104.0,32.6172,0.313626923076923,44.0,52.475247524752476,75.24752475247524,6.183673469387755,0.0,0.05082912848946715,0.03291179982119397,0.5139153861188244,-2.979285693264113,83.676826226126,84.12628790170558,0.9946572981312959,22114.99258849766,1.0053713996556821,5.051656908120268,338.31265526229845,0.6666666666666666,0.6710963455149501,0.9405940594059405,0.25316455696202533,49.897706930355476,49.18424972157823,50.67813531795502,51.49501661129568,0.5173969857877564,0.4826030142122438,60.189057073209966,58.130038094806494,0.5176592354377396,0.48234076456226055,60.527635587211584,58.42634377010404,0.5175288129263508,0.4824711870736492,60.35858373562293,58.27837924670705,0.41580348698062364,2.447659948372986,1.0747467237552941,1.9441967495414936,-0.06010718013065515,0.6280799701280848,0.48956568987303495,0.7374879181284678,0.5305588979778575,0.7736896057281041,1.1919813544833922,1.4128613885046124,5.63748508088205,1.1761083019472662,1.0340803476302256,2.063922286123399,3.374368622379881,1.1426181759269438,72.09805114787459,61.1353711790393,86.5979381443299,5.424084754398535,0.07376611340145042,0.0,0.0729703017792041,61.062332813610624,0.43103448275862066,0.7586206896551724,59.0,,30.82122847360078,14150.930210346383,459.12933751057454,210.0648840891155,2824.1748351943984,1492.3719715417271,4526.611690825241,1.89240677863765,0.0390625,0.1064453125,0.173828125,65.42671634620463,34.57328365379538,44.96788008565311,14.951940192239233,26.14925197976629,7.517760705502398,9.097453347622069e-05,1.7123125430321352e-07,4.808845522597092e-05,3.219010509644724e-05,0.5565866352744452,0.0031177107342344112,0.379401257808393,0.1865528431617506,0.5565866404294669,0.0031177107389366025,0.37940126139529123,0.18655284484211884,0.3097886825661283,9.720120222360472e-06,0.17874727771832333,0.11615869173778451,3.223712129027074,0.00011185548420284864,0.0015434255781030623,0.007536367022252749,-0.003867966995211004,0.011404334017463753,2.254905805676656,0.9589453280142288,2.382162515142772e-06,2.382162515142772e-06,3.5989133649936154,0.01151929813332345,0.0015474734777982547,37582.000005953276,42.14972353265199,2.3946741644890256e-06,0.018266228282731643,0.010036759162220172,0.02408740388563483,0.19865217742434918,-15.983096383791024,-0.0703125,1.5235951362628701,0.018207318426365835,1.5533081285246693,1.4962542887940888,0.057053839730580425,-1.2723357284186432,-0.0023113011245076203,0.00033150644427908083
7,0,30.793285812830533,143.752168732624,-13.726619146163866,15.946067059711517,33.26903945028695,0.19814907453726863,1.0905952976488242,-22.28810672966284,33.81011012296161,31.52545271177329,35.231652221534304,124.70250896057348,88.56908672431298,121.68425351686567,121.90139789611877,0.7102430212716522,0.9757963535067119,105.0,38.547599999999996,0.36711999999999995,53.0,56.98924731182796,79.56989247311827,7.342105263157895,0.0,0.082345852556548,0.013801404025774778,0.6628320210357994,-2.4968271872388232,86.1973050884651,90.32403409522968,0.9543119497694964,24459.461240961944,1.0478753831402186,5.095416996731797,378.59332733723585,0.7096774193548387,0.7116788321167884,0.9435897435897436,0.3076923076923077,50.43844856661045,49.82638563279802,51.09288388593354,49.63503649635037,0.5249523729934344,0.4750476270065655,62.454228727289376,59.41149410483592,0.45450700250299747,0.5454929974970024,60.89387555742645,66.7110714561899,0.48808437460178256,0.5119156253982174,61.678986560756314,63.166813623143234,0.6054755072016377,3.5229765090148697,1.9694389812889632,3.563445069439607,-0.4248882375353896,0.5244871861988553,0.41950322965527387,0.5043253384886707,0.757002386874275,0.7464760576769417,1.220268901302278,1.5002736645370274,5.7066113570660715,1.2713478144887391,1.0973434992581799,2.0355362495509928,3.23090155827348,1.1647485751726432,71.72469917633784,62.31454005934718,91.1062906724512,6.59124443013611,0.08559648892765143,0.0,0.08343535908019664,70.33167355911691,0.4482758620689655,0.8275862068965517,59.0,,36.03372126717634,14164.29056240016,393.08431281291575,278.62060640088134,1589.5680295597124,1977.925854151846,3846.11449011244,0.8036540026124158,0.0390625,0.0439453125,0.1689453125,44.55699382744151,55.44300617255849,41.70804369414101,14.339364970979856,22.227541032646737,6.484557048446558,0.0006841822986922824,2.993424109673588e-07,0.0003859934488352068,0.0002679785882982916,0.546992628036071,0.0030598350755959977,0.3733925675655894,0.18406666303775784,0.5469930172237617,0.0030598350902382707,0.37339278544788307,0.18406682083965115,0.2992009351258075,9.362590689847566e-06,0.17330254595507874,0.11275845135118638,3.223128785543356,0.0005659243174543579,0.002802065711238536,0.01890237323200325,-0.008368014274988265,0.027270387506991515,10.414299509048423,2.85818361606546,7.851572250098722e-06,7.851572250098722e-06,44.29553156494508,0.013336302918345278,0.0028586434865482797,38050.00004505676,58.6545530920283,8.171842583184905e-06,0.034416313321770586,0.03614928077809497,0.017885198145061183,2.570771629937129,-19.28898365188364,-0.08203125,1.4061964072205808,0.015027841857158936,1.427562304473897,1.3833172013163735,0.0442451031575235,-1.4034523609105094,-0.05898829321074691,0.00022583603088377813
8,0,39.37667425180747,143.48046860533537,-17.931675429697908,11.35931258340996,34.385685729883086,1.549824912456228,1.9,-11.451101394565844,28.41190529278923,33.72358620533466,45.14516175707116,97.51966292134831,55.21244150359108,80.86720117174893,80.98125316619269,0.5661672718056983,0.8292399578633701,99.0,31.1346,0.3144909090909091,43.0,52.80898876404494,76.68539325842697,5.235294117647059,0.0,0.07818906622232116,0.03735500038518283,0.6598516456436259,-2.5486254593352227,57.26239326279942,53.21360137866778,1.0760856581632288,9572.866886439451,0.9292940505376687,4.688012129923042,197.8043326755162,0.699438202247191,0.7017045454545455,0.9068825910931174,0.345679012345679,50.096215522771004,49.678538128599456,50.705020358902054,50.28409090909091,0.5224378468626643,0.4775621531373357,41.38922319408966,39.57171848624725,0.45638643773313764,0.5436135622668623,35.94918235980459,39.23447029525527,0.4918296230094059,0.508170376990594,38.76474886381089,39.403455199411574,0.5782675203068,3.3660876439217104,1.622842139817212,3.8083925651787345,-0.6147723063502062,0.49671951003474757,0.13139727518884925,0.49022746746316076,0.26511630813939946,0.9212887208608145,1.204460253341431,1.3393008276565603,5.291461696560712,1.3727663891107307,1.101711279194333,2.042081812742404,3.5463671636270546,1.0713707988581123,71.01122368788948,64.02439024390243,81.08108108108108,3.636042858493253,0.050961625924645246,0.0,0.057673360605555314,48.818073127157454,0.3157894736842105,0.8421052631578947,58.0,,21.55888944926696,14133.500175535635,655.5764483506917,66.98522981424789,665.5119095006926,719.4913261474782,1451.9884654624186,0.9249755838811584,0.0390625,0.0556640625,0.345703125,48.051289150182974,51.948710849817026,41.13614103819784,17.191977077363894,23.364226262235466,6.023379607749584,0.0006660805968413299,1.71087008622212e-06,0.00041710677299811223,0.00021806686442925246,0.5563347152234815,0.0031914020082726012,0.3798802981459283,0.185952881999094,0.556335012332835,0.003191402466860431,0.37988054101233065,0.1859529815157715,0.30950831536279233,1.0185046778406393e-05,0.17888751524320837,0.11595579966609079,3.223146573054699,0.0003910113477678907,0.002523780672552252,0.014343246047557328,-0.005766574218842638,0.020109820266399965,3.7534028164214615,1.333251987535526,6.3694688831482965e-06,6.3694688831482965e-06,35.04043354012774,0.01201350685145215,0.002553890905507038,37180.0000231093,65.51520636951115,6.522358757231558e-06,0.03546029081596622,0.024999260081729324,0.020673729100238427,1.0268341357767983,-24.190687099271766,-0.05859375,1.2870422416862968,0.015896968047200487,1.3088156870024792,1.2604721174568105,0.04834356954566865,-1.247116644229697,-0.21230197398451706,0.0002527135930937133
9,0,9.035294117647059,173.8218487394958,0.0,28.87640689064092,23.138322489982837,1.8939969984992493,0.0010505252626313022,-14.995968137651706,34.70315845485905,21.935787028127645,14.034430269467894,425.0,905.5472042530057,915.182440036261,921.8871402743612,2.130699304124719,2.1533704471441437,115.0,42.2541,0.3674269565217391,288.5,62.857142857142854,80.0,7.777777777777778,93.75,0.011737842185284727,0.0002745459820943397,0.9771447627009009,-4.444937281706803,651.8726483766746,1111.8420914487522,0.58629966736308,2276961.7916010143,1.7056124293871142,7.064325852989729,7585.486762763026,0.6428571428571429,0.6666666666666666,0.8478260869565217,0.375,50.02713599007599,48.79230497754921,53.27955223705755,47.82608695652174,0.5863977136870704,0.4136022863129299,499.18198526365575,419.2318167511509,0.23635924299104874,0.7636407570089514,540.5419530275847,971.6003465078942,0.32590344790678494,0.674096552093215,520.2731289402905,748.2521465090263,0.9885978669652354,1.5501032491672495,1.262820268781798,1.0142059916603425,0.2338067846756092,0.49671951003474757,0.13139727518884925,0.49022746746316076,0.26511630813939946,0.9212887208608145,0.37130879996060906,0.26225844996022313,5.571860873964199,0.44027254994737164,0.3201405207648749,1.8035569426606808,1.5970429339074,1.31341778934535,70.96954329101183,60.957910014513786,93.95973154362416,6.937165426516978,0.08886271476569622,0.0,0.08371147238379983,71.28947022304142,0.39285714285714285,0.6607142857142857,57.0,,37.848842817151,14011.872795893682,370.2061081123536,636.062708919075,2753.3829392819102,1637.8782916244004,5027.323939825386,1.6810668737487109,0.0283203125,0.0869140625,0.375,62.701415254078164,37.29858474592183,57.45554035567716,10.261421939897387,29.556907756744252,13.673478226626747,0.00017625694404798918,3.3415522202350797e-07,6.165246792836387e-05,5.4674764784958885e-05,0.5823243670018345,0.003390778478310964,0.3994523599366035,0.1939881163550525,0.5823243753251602,0.0033907784947761668,0.39945236622150254,0.193988120915438,0.3391016684040873,1.1497378688976817e-05,0.19719357714590324,0.12654360912849913,3.2257995263130583,0.000553841394153772,0.00399106501233092,0.027270010097187613,-0.00829113340377968,0.03556114350096729,15.911837979682495,3.2201588399267784,1.5928599932652013e-05,1.5928599932652013e-05,57.7787216071789,0.009814052085893622,0.004029310142261352,36071.00004543806,80.72644301939718,1.6235340222530202e-05,0.04353639149432272,0.048886354631388886,0.029682467093015235,0.6127736492219349,-19.773731613920777,-0.03125,1.1969417467860197,0.00581026788895413,1.2080695256211313,1.1898141073708026,0.018255418250328725,-0.8796466282202551,0.693221903513697,3.375921294141148e-05
