,index,PPG_Rate_Baseline,PPG_Rate_Max,PPG_Rate_Min,PPG_Rate_Mean,PPG_Rate_SD,PPG_Rate_Max_Time,PPG_Rate_Min_Time,PPG_Rate_Trend_Quadratic,PPG_Rate_Trend_Linear,PPG_Rate_Trend_R2,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
0,0,47.31531949437551,65.8922276754358,-14.166148223657274,-1.3573520068176705,16.79584644279983,1.3827413706853424,0.44027013506753376,-5.559178775363451,21.14158831726255,14.66037202479636,48.995301102702264,1268.0882352941176,436.09531805178796,529.677105245163,533.6738298541437,0.34389982172702754,0.4176973577255142,1332.5,300.2265,0.2253106941838649,458.75,92.64705882352942,94.11764705882352,22.666666666666668,703.125,0.07070936553620187,0.0658187752663399,0.010129729059512527,1.0743038783397576,0.48213822826358216,0.4487912945159283,-2.7208501429578993,377.36438403166073,485.49343799437156,0.7772800917569469,575564.6938165654,1.2865375179488026,6.4670642556312945,2498.422090790839,0.6911764705882353,0.7164179104477613,0.9166666666666666,0.35714285714285715,49.88886989228927,49.63446643237398,50.0220077086914,46.26865671641791,0.5047353686352481,0.4952646313647517,268.09795812634445,265.5707832369572,0.5056393634093047,0.49436063659069535,345.2262432010555,341.3542431856976,0.5052988979500235,0.49470110204997647,309.0773965742476,305.8190316592243,0.8649855758131374,1.0394001106812656,1.2303286921214067,1.0808723538388831,0.5922334403783587,0.3914365044410797,5.782243907394995,1.5564954758574074,1.362970420772967,1.9654778407126383,3.502312419966485,1.253301173198599
1,0,40.16913319238901,6.705866807610988,-9.161381254404517,0.18120567267237675,4.1659015535401815,0.4982991495747874,1.756928464232116,-7.2522363104895105,8.919776869237822,1.5413961814462132,40.994162831360455,1493.6842105263158,360.1593475659041,559.1878677408616,564.2482356450673,0.24112148004764544,0.3743681989808446,1385.0,214.97699999999998,0.15521805054151622,515.0,92.98245614035088,92.98245614035088,14.25,875.0,0.015344855874390976,0.06816488524691147,0.004233282260589999,0.2251137931034109,0.17488405667997187,0.7768695745783781,-2.685825725806013,398.98375369717206,320.9585632922875,1.2431005099366341,402303.72326440585,0.8044401816317927,6.311524161886032,1032.767859804508,0.8070175438596491,0.8363636363636364,0.9565217391304348,0.5,49.94386227544909,50.63236530118568,49.53231084415989,49.09090909090909,0.45473767467891074,0.5452623253210894,269.05178616088693,294.61724013000014,0.6143952704186548,0.3856047295813452,251.57813845017913,199.30589455555958,0.5174641026705116,0.48253589732948854,260.4615359150187,251.51755185911975,0.7527823869968066,2.9030512834278266,2.0422684988862057,2.9241118819787584,0.021384088819184743,0.5518778319064932,5.455525540404622,1.2287238932282387,1.188831224717249,1.959160644830358,6.080795590282576,1.1256454413300379
2,0,40.159252207027876,6.715747792972124,-4.550943601686633,0.24599094202584837,3.294421730794413,1.648874437218609,0.4932966483241621,3.7625407445100905,-3.4632338949246155,1.7403411105897182,40.425682880501746,1494.051724137931,538.7945096170398,560.1108129709849,564.8261010577418,0.3606264099912101,0.37489385669975334,1407.5,222.39,0.15800355239786856,318.75,91.37931034482759,96.55172413793103,19.333333333333332,687.5,0.01456950777585765,0.009077179712690713,0.0001698117437285627,1.6050698826077188,0.6117401064600023,0.3811298891647775,-4.701991738945667,399.39236624908733,647.7808839581127,0.6165547272847791,812788.8931026573,1.621916037208668,6.616947870234823,4202.584817155481,0.5862068965517241,0.6140350877192983,0.8571428571428571,0.1875,47.77244688142564,46.956864272360875,48.592814811529536,50.877192982456144,0.5037991530719664,0.49620084692803357,283.6162365642297,281.4693589007514,0.307789676047476,0.6922103239525239,359.38103250310263,538.9483714592316,0.3618141877965311,0.638185812203469,323.7227951240484,429.9362435865101,0.8849743349743471,0.6364270696010785,0.9739550417509607,0.6799493181342833,0.7673965279918815,0.6538407908394879,5.672551900262683,1.2158237559549867,1.0381996882981814,1.8954228030293554,2.9964245044957702,1.110996395627643
3,0,49.54064426096058,126.92994397433353,-9.406864996746542,7.307444921556225,27.204893131765374,0.37723861930965474,0.6763881940970485,23.469664231441126,-49.51598223328983,25.473757301679548,51.34521325356216,1211.1267605633802,374.80013453182005,478.45734247833275,481.90247976120645,0.30946400223001774,0.3950514166293944,1325.0,229.803,0.17343622641509435,350.0,81.69014084507043,90.14084507042254,23.666666666666668,1023.4375,0.04479837934106892,0.18180648534085606,0.027073145149221278,0.24640693788826964,0.17659543833100758,0.716682086326168,-1.7048124249330203,340.75651130976206,410.44238366737784,0.8302176501974291,439386.02230972954,1.2045034211958707,6.349816347047172,1977.5170213245792,0.6056338028169014,0.6231884057971014,0.8604651162790697,0.15,50.4278728606357,51.04646739019088,49.82297679132714,47.82608695652174,0.4502090548847079,0.5497909451152921,228.64400213026565,252.6687268089313,0.5558537819109425,0.44414621808905747,306.0077908191218,273.5364368206905,0.5127470585515044,0.4872529414484957,270.1100217986592,263.3093881499537,0.6609838566145423,3.5143899568867845,1.8408803116707286,2.305446602267943,-0.07329385070694605,0.5748788053440399,5.941931802572803,1.5106036124216702,1.27081022751595,1.9737717791647684,4.734396205113488,1.126010035965646
4,0,45.46779364616731,10.346159842204784,-9.431757610131271,-2.703373545917607,5.61290620148013,1.759929964982491,1.2536768384192094,13.858782762801429,-25.64563430951106,3.1094170838208903,47.43257655416916,1319.6153846153845,407.74945172816035,541.4780120189554,545.7239757772195,0.30899113217523083,0.410330175240246,1365.0,244.629,0.1792153846153846,310.0,81.53846153846153,87.6923076923077,21.666666666666668,1023.4375,0.04191886427798404,0.13113028240731078,0.015872706187296214,0.3196734080673876,0.22188467686824,0.694098011497617,-2.0315639277973285,385.8851239281551,432.66923413923814,0.8918709570275862,524522.2604846071,1.1212384393957446,6.426734034141476,1940.5015074433256,0.6461538461538462,0.671875,0.9767441860465116,0.17647058823529413,49.263038548752846,49.98197960008166,48.858615909059075,54.6875,0.46983831342893845,0.5301616865710617,264.5207556293649,280.98925302840377,0.45078181042285115,0.5492181895771487,290.4953644593721,320.6479524310914,0.4592250378946197,0.5407749621053802,277.8117950439772,301.4714494904217,0.7956464882539145,2.490201262657022,1.6518337514095827,1.9516050814690122,0.12445195794768912,0.47493488488074975,5.795369543764402,1.4954536536907241,1.2379465946429498,1.946905192366272,4.331222577820002,1.297125375113821
5,0,50.750246219801866,51.8138563443007,-15.967637524149694,-2.1541336696550246,15.408795715214785,0.4102551275637819,1.6048524262131063,5.901877667824572,-26.813542155781725,10.497957319312643,53.17741495596173,1182.2602739726028,377.5147542148835,529.6189012446172,533.3355294482367,0.3193161121335554,0.44797149401375413,1270.0,229.803,0.18094724409448817,275.0,90.41095890410958,95.8904109589041,24.333333333333332,843.75,0.02936528534091208,0.06890311870972095,0.008118077409132578,0.4261822380583941,0.2760245938955859,0.6476679909352907,-2.67505383769489,377.1251695205658,382.6855333424265,0.9854701488888391,453395.7407515166,1.014744080404205,6.363447545962255,1553.3115184622131,0.6301369863013698,0.647887323943662,0.8695652173913043,0.25,50.02441008950367,49.75553269053006,50.265789010943976,52.112676056338024,0.5176937198342718,0.4823062801657281,271.34511054022056,261.90694240297114,0.49020665620574344,0.5097933437942567,267.9363561994617,273.2367589767757,0.503749047023793,0.49625095297620675,269.64611993085435,267.6318113892722,0.5199905007711138,2.143434670457708,1.160150146718343,2.444704598969734,0.04943683979028157,0.5558591942053472,5.802637401256861,1.3399904908251734,1.134028294656178,2.0471229181716613,7.016473351196924,1.1022975241841126
6,0,50.650721069293,40.952332365821505,-15.767000139060443,-1.8042374149823246,13.742105594135776,0.4662831415707853,1.0295647823911955,-0.17562499123781844,-13.212110241473548,9.725231166911717,53.07976903255602,1184.5833333333333,381.5219244987625,532.1769667541635,535.9275792691844,0.32207267632677805,0.44925245170945916,1270.0,240.92249999999999,0.1897027559055118,291.25,91.66666666666666,95.83333333333334,24.0,929.6875,0.032078027274425255,0.07611272350358073,0.009509666869200678,0.42145420368404163,0.27253962148694677,0.646664854934668,-2.5755398335619453,378.9580255261312,384.05855784649657,0.9867193889677522,457233.9065959341,1.0134593595511903,6.367108538381254,1556.9109602610567,0.6527777777777778,0.6714285714285715,0.8936170212765957,0.2777777777777778,50.730106644790816,50.61278379269687,50.81443322616106,52.85714285714286,0.5235185367072683,0.47648146329273183,274.21250883211,261.60391270555783,0.4946260531778609,0.5053739468221391,270.10706308259745,273.0259151216684,0.5088801679355487,0.4911198320644513,272.16752701884394,267.3759127809399,0.5381951870297113,0.9772713689018868,0.7857230842218159,0.6452701035978097,0.7413225974133595,0.5440586250201411,5.8051380221855,1.3025990142638877,1.1129201249606435,2.052500322672462,4.180218754995759,1.1997076391693386
7,0,46.73331783306207,75.71566175877467,-14.212992629810032,3.919073238149764,17.41202379131714,0.8864932466233116,1.7209104552276135,-34.887716533772966,61.012341802136575,11.864241866114147,47.732604220190844,1283.8805970149253,311.88068437222375,390.45088543809703,393.39666779020666,0.24292031914600085,0.3041177554563183,1320.0,214.97699999999998,0.1628613636363636,260.0,88.05970149253731,95.52238805970148,16.75,765.625,0.062259617940975474,0.07111826713087584,0.009761648134019568,0.8754377806534828,0.43495753092494993,0.4968457388259732,-2.64341105349971,278.1734514906466,342.38635754388315,0.8124548346088629,299214.06451793265,1.230837650786368,6.182952113589276,1685.6880799224584,0.6119402985074627,0.6363636363636364,0.8571428571428571,0.25,50.95341539946898,50.769771209741485,51.20579975554317,53.03030303030303,0.5149289517557698,0.4850710482442298,199.63668924400568,193.76234451989413,0.4564751456717047,0.5435248543282952,231.32630439879136,252.42139118023564,0.4797208630535519,0.5202791369464481,216.06326249400888,225.0115606799034,0.8301198959106164,0.19686022863923858,0.7360976109995605,0.7345827752585654,0.975244768683735,0.5645566985769581,5.644228556032543,1.5404591132530976,1.3101878828442766,2.0010505395151474,4.086410462534878,1.1770023802380751
8,0,42.42031461733341,0.0,-22.42031461733341,-19.25239416328602,6.024853761644104,0.0010505252626313022,0.685392696348174,13.82104971863651,-33.58025988850511,1.0646691482460975,43.27364686550487,1414.4166666666667,684.1053118370122,693.4475405720491,699.3994668718773,0.483666042658584,0.4902710473613733,1285.0,418.8345,0.3259412451361868,553.75,86.66666666666667,93.33333333333333,15.0,867.1875,0.022567816100358632,0.02631505097548223,0.0006871187731048979,0.8576010786141018,0.45527178823753084,0.5308666227114102,-3.6376142230518327,494.55010578336055,785.221474786079,0.6298224407554477,1219978.9584750785,1.5877490786141863,6.793322450229187,4986.9386923986785,0.6833333333333333,0.7118644067796611,0.9761904761904762,0.14285714285714285,50.084288604180706,50.31028745875158,50.159542667007315,47.45762711864407,0.49719875367008215,0.502801246329918,348.71902284869935,350.678222188435,0.43811693662651585,0.5618830633734839,519.7412536780649,588.5930628969205,0.45489704661650915,0.5451029533834908,442.5697276539587,484.46723790552625,0.9197687332514981,1.2774213095478504,1.310211649409933,1.4462063541840688,0.4179692424061054,0.6288727701303487,5.606890595608518,1.2271648529518417,1.2215604539770295,1.86398239581165,2.496062862370703,1.279826295715179
9,0,50.51154633148202,61.637986378798345,-11.801868912127183,-4.327778378091423,12.362642702160047,1.8669834917458727,1.2136568284142069,29.37768810641264,-51.59450787607801,6.868495674750917,52.78556932296281,1187.8472222222222,373.69097950203366,520.7788046572956,524.3941315760393,0.3145951537462312,0.43842237866501355,1275.0,222.39,0.1744235294117647,287.5,88.88888888888889,95.83333333333334,18.0,960.9375,0.021792159473018886,0.06566665774135744,0.005428813879701406,0.33186034164936634,0.23460776441749842,0.7069472756264982,-2.723163974830682,370.802646451848,376.9787031861821,0.9836169611648224,439146.5891094283,1.0166559133097668,6.349579623859214,1533.0305111443179,0.5972222222222222,0.6142857142857143,0.8604651162790697,0.21052631578947367,48.8103448275862,48.6588881601344,49.012787265109026,52.85714285714286,0.5059591970274123,0.4940408029725878,263.8008583328395,260.6752906258227,0.4926158102164555,0.5073841897835446,264.5885152244866,268.52534380806077,0.4991784673312822,0.5008215326687177,264.1949803136324,264.62942713358086,0.5413921952704465,2.084346200635591,1.1772253980827803,2.2276675971126694,0.12530671080300343,0.5925903297840365,5.777360244407722,1.3500234250370917,1.1446114339491666,2.0448878222720444,4.207282243748412,1.1997076391693386
