,HR_mean,HR_min,HR_max,HR_std,SDNN,SDANN,RMSSD,SDSD,pNN50,pNN20,abs_power_VLF,abs_power_LF,abs_power_HF,tot_power,LF/HF,peak_vlf,peak_lf,peak_hf,norm_power_LF,norm_power_HF,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum,index,PPG_Rate_Baseline,PPG_Rate_Max,PPG_Rate_Min,PPG_Rate_Mean,PPG_Rate_SD,PPG_Rate_Max_Time,PPG_Rate_Min_Time,PPG_Rate_Trend_Quadratic,PPG_Rate_Trend_Linear,PPG_Rate_Trend_R2,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
0,70.2906777536096,61.40350877192983,85.88957055214723,5.732281296420484,0.07750022775722476,0.0,0.08304999339650883,71.23574988266219,0.5555555555555556,0.7407407407407407,137.50805768810582,498.1813647286996,183.62315919883378,819.3125816156391,2.713063901646801,0.0390625,0.0712890625,0.302734375,73.06806382846024,26.931936171539753,-0.0005511618868392363,0.0027849500243826847,0.008945958610547582,-0.00871530542474661,0.017661264035294194,0.47212163467659707,0.35724898474582834,7.755946638309117e-06,7.755946638309117e-06,40.30158102363211,0.01436056482092357,0.0028389656679525563,20758.000027708506,44.15787332616695,8.059726063813304e-06,0.014312494551502065,0.005460909971192532,0.00794658052651747,0.060164488302379776,-6.962728745173749,-0.16015625,1.1949677011252406,0.0028984472947754924,1.2022751308700743,1.1906958424693643,0.011579288400709986,-0.8930422539568657,0.08797695514039927,8.40099672059137e-06,0,47.31531949437551,65.8922276754358,-14.166148223657274,-1.3573520068176705,16.79584644279983,1.3827413706853424,0.44027013506753376,-5.559178775363451,21.14158831726255,14.66037202479636,48.995301102702264,1268.0882352941176,436.09531805178796,529.677105245163,533.6738298541437,0.34389982172702754,0.4176973577255142,1332.5,300.2265,0.2253106941838649,458.75,92.64705882352942,94.11764705882352,22.666666666666668,703.125,0.07070936553620187,0.0658187752663399,0.010129729059512527,1.0743038783397576,0.48213822826358216,0.4487912945159283,-2.7208501429578993,377.36438403166073,485.49343799437156,0.7772800917569469,575564.6938165654,1.2865375179488026,6.4670642556312945,2498.422090790839,0.6911764705882353,0.7164179104477613,0.9166666666666666,0.35714285714285715,49.88886989228927,49.63446643237398,50.0220077086914,46.26865671641791,0.5047353686352481,0.4952646313647517,268.09795812634445,265.5707832369572,0.5056393634093047,0.49436063659069535,345.2262432010555,341.3542431856976,0.5052988979500235,0.49470110204997647,309.0773965742476,305.8190316592243,0.8649855758131374,1.0394001106812656,1.2303286921214067,1.0808723538388831,0.5922334403783587,0.3914365044410797,5.782243907394995,1.5564954758574074,1.362970420772967,1.9654778407126383,3.502312419966485,1.253301173198599
1,67.76588691806215,59.0717299578059,81.39534883720931,5.708206730841313,0.07991479946160002,0.0,0.06261740474156903,55.80253971996379,0.2962962962962963,0.7777777777777778,172.78841059097473,2287.312153308226,860.1456975396526,3320.2462614388533,2.6592147816943315,0.0390625,0.0966796875,0.150390625,72.67173260769982,27.328267392300173,0.0003439173777583084,0.00202796144324847,0.007984086729957294,-0.006373357267897511,0.014357443997854805,1.4388363842390461,0.6967036754308111,4.112627615302418e-06,4.112627615302418e-06,27.783349960986584,0.009980050401913394,0.002056916813589351,20510.000004840214,29.557173004322017,4.230906778026569e-06,0.004560913580053911,0.0013745676893437279,0.0013710120121261447,0.009388832850538577,-4.452919729131681,-0.1484375,1.3235877459353051,0.00738511920150038,1.3348321194130963,1.3144317992666938,0.020400320146402473,-1.4690531774746705,0.23268923183889836,5.45399856203696e-05,0,40.16913319238901,6.705866807610988,-9.161381254404517,0.18120567267237675,4.1659015535401815,0.4982991495747874,1.756928464232116,-7.2522363104895105,8.919776869237822,1.5413961814462132,40.994162831360455,1493.6842105263158,360.1593475659041,559.1878677408616,564.2482356450673,0.24112148004764544,0.3743681989808446,1385.0,214.97699999999998,0.15521805054151622,515.0,92.98245614035088,92.98245614035088,14.25,875.0,0.015344855874390976,0.06816488524691147,0.004233282260589999,0.2251137931034109,0.17488405667997187,0.7768695745783781,-2.685825725806013,398.98375369717206,320.9585632922875,1.2431005099366341,402303.72326440585,0.8044401816317927,6.311524161886032,1032.767859804508,0.8070175438596491,0.8363636363636364,0.9565217391304348,0.5,49.94386227544909,50.63236530118568,49.53231084415989,49.09090909090909,0.45473767467891074,0.5452623253210894,269.05178616088693,294.61724013000014,0.6143952704186548,0.3856047295813452,251.57813845017913,199.30589455555958,0.5174641026705116,0.48253589732948854,260.4615359150187,251.51755185911975,0.7527823869968066,2.9030512834278266,2.0422684988862057,2.9241118819787584,0.021384088819184743,0.5518778319064932,5.455525540404622,1.2287238932282387,1.188831224717249,1.959160644830358,6.080795590282576,1.1256454413300379
2,75.34867917369498,64.81481481481481,83.83233532934132,4.919373682641019,0.06654188906374423,0.0,0.06243495797921774,49.8723162814512,0.43333333333333335,0.7,74.58231240242716,645.7476059501905,383.1708108982872,1103.500729250905,1.685273480086677,0.0390625,0.0703125,0.150390625,62.759845229331304,37.240154770668696,0.00021372799688991362,0.0015622507821417425,0.006938669438574403,-0.0034735000104944083,0.010412169449068812,1.1956506020220168,0.7625460080861317,2.440627506302486e-06,2.440627506302486e-06,8.497070609198097,0.012387816026760185,0.0015768028294485842,20523.00000392509,23.06542180178062,2.486307162957061e-06,0.003247190623974106,0.000998677699119514,0.008244203914363974,0.00736593802979821,-4.267924926440889,0.30859375,1.5602910625416966,0.010581329557651037,1.5760689492640012,1.546190973809374,0.029877975454627226,-1.4908770891647594,0.07668407726612674,0.00011196453520761949,0,40.159252207027876,6.715747792972124,-4.550943601686633,0.24599094202584837,3.294421730794413,1.648874437218609,0.4932966483241621,3.7625407445100905,-3.4632338949246155,1.7403411105897182,40.425682880501746,1494.051724137931,538.7945096170398,560.1108129709849,564.8261010577418,0.3606264099912101,0.37489385669975334,1407.5,222.39,0.15800355239786856,318.75,91.37931034482759,96.55172413793103,19.333333333333332,687.5,0.01456950777585765,0.009077179712690713,0.0001698117437285627,1.6050698826077188,0.6117401064600023,0.3811298891647775,-4.701991738945667,399.39236624908733,647.7808839581127,0.6165547272847791,812788.8931026573,1.621916037208668,6.616947870234823,4202.584817155481,0.5862068965517241,0.6140350877192983,0.8571428571428571,0.1875,47.77244688142564,46.956864272360875,48.592814811529536,50.877192982456144,0.5037991530719664,0.49620084692803357,283.6162365642297,281.4693589007514,0.307789676047476,0.6922103239525239,359.38103250310263,538.9483714592316,0.3618141877965311,0.638185812203469,323.7227951240484,429.9362435865101,0.8849743349743471,0.6364270696010785,0.9739550417509607,0.6799493181342833,0.7673965279918815,0.6538407908394879,5.672551900262683,1.2158237559549867,1.0381996882981814,1.8954228030293554,2.9964245044957702,1.110996395627643
3,72.08110188665187,63.253012048192765,83.66533864541832,4.803223326508215,0.06525765460135571,0.0,0.06228204059599454,52.06903011798138,0.35714285714285715,0.75,25.29057960868277,414.63814646590953,443.79112543163353,883.7198515062258,0.9343092340177608,0.0322265625,0.1455078125,0.150390625,48.30195801097965,51.69804198902036,0.000686469768795486,0.004033710740650703,0.019086256412015716,-0.005966780588147731,0.025053037000163446,3.1131335050462736,1.5113920242088827,1.6270822339240843e-05,1.6270822339240843e-05,26.86785775793991,0.005680791734097571,0.004091706622267898,19365.00000529799,54.48718460723734,1.674206308271097e-05,0.003047699269671796,0.00048062978071707887,0.0014034831111808205,0.047159473495494555,-3.4826473179448687,-0.09765625,2.6024563802409566,0.03877364035905965,2.662863050464055,2.551610951430143,0.11125209903391209,-1.4626447260357556,0.13286286289031204,0.001503395186693699,0,49.54064426096058,126.92994397433353,-9.406864996746542,7.307444921556225,27.204893131765374,0.37723861930965474,0.6763881940970485,23.469664231441126,-49.51598223328983,25.473757301679548,51.34521325356216,1211.1267605633802,374.80013453182005,478.45734247833275,481.90247976120645,0.30946400223001774,0.3950514166293944,1325.0,229.803,0.17343622641509435,350.0,81.69014084507043,90.14084507042254,23.666666666666668,1023.4375,0.04479837934106892,0.18180648534085606,0.027073145149221278,0.24640693788826964,0.17659543833100758,0.716682086326168,-1.7048124249330203,340.75651130976206,410.44238366737784,0.8302176501974291,439386.02230972954,1.2045034211958707,6.349816347047172,1977.5170213245792,0.6056338028169014,0.6231884057971014,0.8604651162790697,0.15,50.4278728606357,51.04646739019088,49.82297679132714,47.82608695652174,0.4502090548847079,0.5497909451152921,228.64400213026565,252.6687268089313,0.5558537819109425,0.44414621808905747,306.0077908191218,273.5364368206905,0.5127470585515044,0.4872529414484957,270.1100217986592,263.3093881499537,0.6609838566145423,3.5143899568867845,1.8408803116707286,2.305446602267943,-0.07329385070694605,0.5748788053440399,5.941931802572803,1.5106036124216702,1.27081022751595,1.9737717791647684,4.734396205113488,1.126010035965646
4,68.7144793821477,62.22222222222222,75.0,3.252427973433504,0.047239102503179004,0.0,0.05100001237526194,44.605233511998314,0.2962962962962963,0.5925925925925926,91.3161214741413,413.7739796014306,161.4702428254691,666.560343901041,2.5625401458563055,0.0390625,0.0693359375,0.150390625,71.93014088099108,28.069859119008925,0.0007757202940678242,0.0028206238590540783,0.012316176675804136,-0.005826757924876784,0.01814293460068092,3.905066974201227,1.9293665715290245,7.95591895426512e-06,7.95591895426512e-06,48.22084105066645,0.012488731886023693,0.00292534800133143,19876.00002125637,33.40712099396464,8.557660928893793e-06,0.0010926656562447576,0.002053812957384851,0.0028479035003227803,0.03960518281003996,-3.6256913095136585,-0.12109375,1.453722543210347,0.005850801992177446,1.4612410836029448,1.445457358426321,0.015783725176623742,-1.5759982449864678,-0.13032122844774183,3.423188395166758e-05,0,45.46779364616731,10.346159842204784,-9.431757610131271,-2.703373545917607,5.61290620148013,1.759929964982491,1.2536768384192094,13.858782762801429,-25.64563430951106,3.1094170838208903,47.43257655416916,1319.6153846153845,407.74945172816035,541.4780120189554,545.7239757772195,0.30899113217523083,0.410330175240246,1365.0,244.629,0.1792153846153846,310.0,81.53846153846153,87.6923076923077,21.666666666666668,1023.4375,0.04191886427798404,0.13113028240731078,0.015872706187296214,0.3196734080673876,0.22188467686824,0.694098011497617,-2.0315639277973285,385.8851239281551,432.66923413923814,0.8918709570275862,524522.2604846071,1.1212384393957446,6.426734034141476,1940.5015074433256,0.6461538461538462,0.671875,0.9767441860465116,0.17647058823529413,49.263038548752846,49.98197960008166,48.858615909059075,54.6875,0.46983831342893845,0.5301616865710617,264.5207556293649,280.98925302840377,0.45078181042285115,0.5492181895771487,290.4953644593721,320.6479524310914,0.4592250378946197,0.5407749621053802,277.8117950439772,301.4714494904217,0.7956464882539145,2.490201262657022,1.6518337514095827,1.9516050814690122,0.12445195794768912,0.47493488488074975,5.795369543764402,1.4954536536907241,1.2379465946429498,1.946905192366272,4.331222577820002,1.297125375113821
5,71.69756287228789,66.66666666666667,81.39534883720931,3.3039799087391652,0.04467745995904797,0.0,0.07377654088860265,61.85784863728839,0.39285714285714285,0.7142857142857143,0.7867225907320735,75.63105851913954,152.6294216252112,229.0472027350828,0.4955208354576302,0.0390625,0.1435546875,0.150390625,33.13366311650219,66.86633688349781,-0.0007049057945562894,0.002191278363485568,0.008558684425644465,-0.01072155839729657,0.019280242822941034,1.6519989060251126,-0.940066243849352,4.80170086627999e-06,4.80170086627999e-06,30.009864131267282,0.021472858357423734,0.002301867295366747,20663.000041846946,32.54474308880008,5.298593045479024e-06,0.0035682957294158437,0.0036462523992142394,0.0019824313983191457,0.08748867575306535,-4.206846903700874,-0.15625,1.598490038056486,0.012118335841058732,1.6251169256927462,1.5840972673279246,0.04101965836482169,-0.8955537417449864,0.5404086354483203,0.00014685406355668864,0,50.750246219801866,51.8138563443007,-15.967637524149694,-2.1541336696550246,15.408795715214785,0.4102551275637819,1.6048524262131063,5.901877667824572,-26.813542155781725,10.497957319312643,53.17741495596173,1182.2602739726028,377.5147542148835,529.6189012446172,533.3355294482367,0.3193161121335554,0.44797149401375413,1270.0,229.803,0.18094724409448817,275.0,90.41095890410958,95.8904109589041,24.333333333333332,843.75,0.02936528534091208,0.06890311870972095,0.008118077409132578,0.4261822380583941,0.2760245938955859,0.6476679909352907,-2.67505383769489,377.1251695205658,382.6855333424265,0.9854701488888391,453395.7407515166,1.014744080404205,6.363447545962255,1553.3115184622131,0.6301369863013698,0.647887323943662,0.8695652173913043,0.25,50.02441008950367,49.75553269053006,50.265789010943976,52.112676056338024,0.5176937198342718,0.4823062801657281,271.34511054022056,261.90694240297114,0.49020665620574344,0.5097933437942567,267.9363561994617,273.2367589767757,0.503749047023793,0.49625095297620675,269.64611993085435,267.6318113892722,0.5199905007711138,2.143434670457708,1.160150146718343,2.444704598969734,0.04943683979028157,0.5558591942053472,5.802637401256861,1.3399904908251734,1.134028294656178,2.0471229181716613,7.016473351196924,1.1022975241841126
6,71.54532276789465,66.66666666666667,81.39534883720931,3.307139047315869,0.04457239339693773,0.0,0.07343125545743381,61.70464647724183,0.39285714285714285,0.75,1.993433850162475,72.28096181917815,145.43551814006486,219.70991380940546,0.496996626020656,0.0390625,0.1455078125,0.19140625,33.19958224233154,66.80041775766846,0.0007228122770918509,0.0028930674752593918,0.013419963079973559,-0.005249178178115967,0.018669141258089526,3.341526342672947,1.757742771782241,8.369839416403752e-06,8.369839416403752e-06,48.13487682486358,0.011621463940669206,0.002981995473557674,20481.000018802493,37.57422146096909,8.892297004318457e-06,0.006202849923162831,0.0042045639742591175,0.004522777581985486,0.11696047353620347,-6.557625006670933,-0.1484375,1.5982094826303033,0.009028643024814056,1.609803459819419,1.5855114060220437,0.024292053797375424,-1.565819719469301,-0.0872117058680115,8.151639486952352e-05,0,50.650721069293,40.952332365821505,-15.767000139060443,-1.8042374149823246,13.742105594135776,0.4662831415707853,1.0295647823911955,-0.17562499123781844,-13.212110241473548,9.725231166911717,53.07976903255602,1184.5833333333333,381.5219244987625,532.1769667541635,535.9275792691844,0.32207267632677805,0.44925245170945916,1270.0,240.92249999999999,0.1897027559055118,291.25,91.66666666666666,95.83333333333334,24.0,929.6875,0.032078027274425255,0.07611272350358073,0.009509666869200678,0.42145420368404163,0.27253962148694677,0.646664854934668,-2.5755398335619453,378.9580255261312,384.05855784649657,0.9867193889677522,457233.9065959341,1.0134593595511903,6.367108538381254,1556.9109602610567,0.6527777777777778,0.6714285714285715,0.8936170212765957,0.2777777777777778,50.730106644790816,50.61278379269687,50.81443322616106,52.85714285714286,0.5235185367072683,0.47648146329273183,274.21250883211,261.60391270555783,0.4946260531778609,0.5053739468221391,270.10706308259745,273.0259151216684,0.5088801679355487,0.4911198320644513,272.16752701884394,267.3759127809399,0.5381951870297113,0.9772713689018868,0.7857230842218159,0.6452701035978097,0.7413225974133595,0.5440586250201411,5.8051380221855,1.3025990142638877,1.1129201249606435,2.052500322672462,4.180218754995759,1.1997076391693386
7,72.1975174841037,66.0377358490566,79.09604519774011,3.876316757308689,0.05403960752325783,0.0,0.06409489098789582,53.40844630878286,0.35714285714285715,0.6428571428571429,37.93961742475983,98.7834825232248,435.5597398504305,572.2828397984151,0.226796633125795,0.0302734375,0.1494140625,0.1728515625,18.486897257610867,81.51310274238914,0.0003424554510751159,0.0020795747673283188,0.009276441202641124,-0.0034126192154749356,0.01268906041811606,4.704226825923188,1.8503615533707627,4.324631212908632e-06,4.324631212908632e-06,5.211902193344978,0.007685555019118644,0.0021075832009388603,20163.000002577584,26.64124482252305,4.441906948879692e-06,0.002568114566346276,0.001771000398699341,0.001128353553453127,0.003625569749119396,-2.7744285035931266,-0.1328125,1.8283016448812826,0.01701293299866409,1.854804062041149,1.80578212002567,0.049021942015478936,-1.4550342962150067,0.11963243093069528,0.00028943988921703356,0,46.73331783306207,75.71566175877467,-14.212992629810032,3.919073238149764,17.41202379131714,0.8864932466233116,1.7209104552276135,-34.887716533772966,61.012341802136575,11.864241866114147,47.732604220190844,1283.8805970149253,311.88068437222375,390.45088543809703,393.39666779020666,0.24292031914600085,0.3041177554563183,1320.0,214.97699999999998,0.1628613636363636,260.0,88.05970149253731,95.52238805970148,16.75,765.625,0.062259617940975474,0.07111826713087584,0.009761648134019568,0.8754377806534828,0.43495753092494993,0.4968457388259732,-2.64341105349971,278.1734514906466,342.38635754388315,0.8124548346088629,299214.06451793265,1.230837650786368,6.182952113589276,1685.6880799224584,0.6119402985074627,0.6363636363636364,0.8571428571428571,0.25,50.95341539946898,50.769771209741485,51.20579975554317,53.03030303030303,0.5149289517557698,0.4850710482442298,199.63668924400568,193.76234451989413,0.4564751456717047,0.5435248543282952,231.32630439879136,252.42139118023564,0.4797208630535519,0.5202791369464481,216.06326249400888,225.0115606799034,0.8301198959106164,0.19686022863923858,0.7360976109995605,0.7345827752585654,0.975244768683735,0.5645566985769581,5.644228556032543,1.5404591132530976,1.3101878828442766,2.0010505395151474,4.086410462534878,1.1770023802380751
8,74.70692204507044,67.41573033707866,85.19269776876267,4.833981612227306,0.06365007360413169,0.0,0.07068518812279488,56.99769736757966,0.3448275862068966,0.7931034482758621,29.54639778787944,420.1438020646047,481.6544165362739,931.344616388758,0.8722930541901576,0.0390625,0.1396484375,0.150390625,46.58955777451514,53.41044222548486,0.00013570068541222122,0.0019137139104896104,0.0064594265006039054,-0.004412380169862805,0.010871806670466711,0.9726470202644877,0.7340452287249515,3.6623009312014365e-06,3.6623009312014365e-06,34.45263067185506,0.01191633206972085,0.0019185191182844084,20337.00000706843,27.518884239009154,3.680715607222784e-06,0.0041612497648502314,0.003000040124189821,0.004500921449671475,0.005679716558912446,-3.9804422728483004,-0.140625,2.1190129260128185,0.024203953965964035,2.158547748245305,2.0873955097749737,0.07115223847033114,-1.4236262995230258,0.15954995995876545,0.0005858313875865061,0,42.42031461733341,0.0,-22.42031461733341,-19.25239416328602,6.024853761644104,0.0010505252626313022,0.685392696348174,13.82104971863651,-33.58025988850511,1.0646691482460975,43.27364686550487,1414.4166666666667,684.1053118370122,693.4475405720491,699.3994668718773,0.483666042658584,0.4902710473613733,1285.0,418.8345,0.3259412451361868,553.75,86.66666666666667,93.33333333333333,15.0,867.1875,0.022567816100358632,0.02631505097548223,0.0006871187731048979,0.8576010786141018,0.45527178823753084,0.5308666227114102,-3.6376142230518327,494.55010578336055,785.221474786079,0.6298224407554477,1219978.9584750785,1.5877490786141863,6.793322450229187,4986.9386923986785,0.6833333333333333,0.7118644067796611,0.9761904761904762,0.14285714285714285,50.084288604180706,50.31028745875158,50.159542667007315,47.45762711864407,0.49719875367008215,0.502801246329918,348.71902284869935,350.678222188435,0.43811693662651585,0.5618830633734839,519.7412536780649,588.5930628969205,0.45489704661650915,0.5451029533834908,442.5697276539587,484.46723790552625,0.9197687332514981,1.2774213095478504,1.310211649409933,1.4462063541840688,0.4179692424061054,0.6288727701303487,5.606890595608518,1.2271648529518417,1.2215604539770295,1.86398239581165,2.496062862370703,1.279826295715179
9,72.17514960239218,66.66666666666667,81.39534883720931,3.612859586966233,0.04895491353948249,0.0,0.07183805566273162,59.7052143429853,0.3448275862068966,0.7586206896551724,10.162596009714893,102.57374196671783,151.15361524024632,263.88995321667903,0.6786059453734219,0.0390625,0.1220703125,0.150390625,40.42675693147623,59.57324306852377,-0.0010601108728213046,0.003172733637897105,0.012195591658979129,-0.01491674418544346,0.02711233584442259,3.2238142947744794,-1.6363796646338322,1.0066238737043797e-05,1.0066238737043797e-05,32.87582840646616,0.020348960314921068,0.003345156767584704,20607.000081348087,42.28619200790526,1.1190073799717744e-05,0.009061244698959987,0.00664545309168496,0.004718436536798979,0.6666976244660053,-6.657650723720705,-0.15234375,1.5952938137005892,0.012842558466240293,1.625517431604039,1.58060579581848,0.04491163578555901,-0.6758630628278,0.6641106603442302,0.00016493130795880025,0,50.51154633148202,61.637986378798345,-11.801868912127183,-4.327778378091423,12.362642702160047,1.8669834917458727,1.2136568284142069,29.37768810641264,-51.59450787607801,6.868495674750917,52.78556932296281,1187.8472222222222,373.69097950203366,520.7788046572956,524.3941315760393,0.3145951537462312,0.43842237866501355,1275.0,222.39,0.1744235294117647,287.5,88.88888888888889,95.83333333333334,18.0,960.9375,0.021792159473018886,0.06566665774135744,0.005428813879701406,0.33186034164936634,0.23460776441749842,0.7069472756264982,-2.723163974830682,370.802646451848,376.9787031861821,0.9836169611648224,439146.5891094283,1.0166559133097668,6.349579623859214,1533.0305111443179,0.5972222222222222,0.6142857142857143,0.8604651162790697,0.21052631578947367,48.8103448275862,48.6588881601344,49.012787265109026,52.85714285714286,0.5059591970274123,0.4940408029725878,263.8008583328395,260.6752906258227,0.4926158102164555,0.5073841897835446,264.5885152244866,268.52534380806077,0.4991784673312822,0.5008215326687177,264.1949803136324,264.62942713358086,0.5413921952704465,2.084346200635591,1.1772253980827803,2.2276675971126694,0.12530671080300343,0.5925903297840365,5.777360244407722,1.3500234250370917,1.1446114339491666,2.0448878222720444,4.207282243748412,1.1997076391693386
