,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
0,-2.4552842479070327e-05,0.03820646068648111,1.0,-0.15151802747143703,1.151518027471437,9.956756350808247,1.6443702896003842,0.0014597336381876266,0.0014597336381876266,31.946737511810554,0.02706669837684641,0.03820646857574906,469004.8292183525,9679.490106951269,0.0014597342410297004,940.9645938375656,614.3208359126171,429.7112422379797,273769824.35330933,690704.4451729086,0.0234375,1.7970950819394491,0.6117092317272893,3.1515301266892353,1.1749950208262812,1.9765351058629541,-0.7974698418905803,0.8283186047525092,0.37418818418039046
0,-4.873421830083594e-06,0.1265941012135069,1.0,-5.128879416649921,6.128879416649921,417.4444480418691,-10.937137773360362,0.016026066462055625,0.016026066462055625,52.48265473394723,0.011496916078035923,0.1265941013073116,486505.09358308295,25630.22787359371,0.016026066485805873,29.477130926365444,104.3491339383617,54.02008556443497,221537771192.97293,12007675.316365188,-0.4921875,8.35791016633459,1.0185524364620258,11.802917595474845,6.88867667752858,4.914240917946265,1.3695588338657636,1.101902352936831,1.0374490658227289
0,-0.00012643806508641858,0.0795306592979561,1.0,-0.18429991732616988,1.18429991732617,3.1031255448131443,1.3394486631121187,0.00632512576836757,0.00632512576836757,66.56859394054173,0.012901232672346224,0.07953075980368775,483004.83271827205,26843.661872935652,0.006325141754951875,1112.8909322470008,516.4401999844256,1094.9074420519091,1846465897.035127,3256495.3839183324,-0.12890625,4.0938353312562805,0.6811177204652541,4.893438628721459,2.2621826186021696,2.631256010119289,-0.6760039846019619,-0.6890871148775993,0.463921349131784
0,-6.394620298174314e-05,0.13824912929228786,1.0,-0.4186767931891368,1.4186767931891369,5.1090614070374425,1.7564334413085207,0.019112821750075722,0.019112821750075722,111.74160049081178,0.007525438136774964,0.13824914408122965,490004.8436613563,44124.80663295131,0.019112825839192597,8802.664595539778,9972.198148848978,7751.353161576926,33447963095.428505,14941292.091169592,0.3125,9.610933648222423,0.375193388170336,10.449591983163769,8.80103175228718,1.6485602308765888,-0.4933598203381431,-0.14161850105433746,0.1407700785267364
0,0.00017169748667697322,0.08471560541468037,1.0,-0.210413409337672,1.210413409337672,3.924263219053371,1.2798635269864365,0.0071767338007758235,0.0071767338007758235,70.99087104642749,0.012042079470296042,0.08471577940857744,493504.8355675476,28581.689390133648,0.007176763280802753,1762.472444040263,2814.2541049910383,1386.1354317858375,3343906860.321768,4152864.6428647386,-0.265625,9.319822997221754,0.9904164539855712,10.819320994856694,7.796909012468951,3.0224119823877436,-1.485345594804161,0.04797665985475494,0.980924752325353
0,-3.9093681904880225e-05,0.06806490642758145,1.0,-0.21347643994830667,1.2134764399483067,2.1810230228044345,0.9321456154898995,0.004632831486995418,0.004632831486995418,56.46671949752192,0.015114495492084285,0.06806491765448179,486504.8359282689,23848.274664272558,0.004632833015311386,1439.2957980012955,1817.0733642405955,991.2216552047907,668033018.1038802,2111120.9570553694,0.26171875,18.069922659979195,1.4843288148444196,20.222350942698004,15.295799307599689,4.926551635098315,-1.2929595595577066,-0.18867422001909986,2.203232030577439
0,2.637618967062201e-06,0.009744377950585598,1.0,-0.05339192817951696,1.053391928179517,228.03346488344567,2.933774279867321,9.49529016438588e-05,9.49529016438588e-05,8.498119319319919,0.10188477329548327,0.009744378307562399,507504.82854064973,2834.645337554163,9.495290860089264e-05,15.360359010608809,59.193933330801954,9.336609466001846,710317.7232421137,19794.550595502653,0.015625,3.838149545818566,0.09309721117597315,4.1692062394455585,3.685401187086793,0.4838050523587656,1.1684963211234942,0.868236808242735,0.008667090728743741
0,5.976731312686348e-06,0.01989777793581957,1.0,-0.0614541992738174,1.0614541992738173,15.714822690824828,1.2642189364254734,0.00039592156678318807,0.00039592156678318807,17.037826687662744,0.050798248497346134,0.01989777883344031,490004.8287379722,6863.7357483740625,0.00039592160250450525,189.1308768005436,84.66451569123288,139.64901158784326,9820683.663730714,158957.72073644865,0.1796875,3.3632881199446767,0.33244930146095675,3.8989205053215614,2.776342884249223,1.1225776210723386,-1.186230834885658,-0.105602338673341,0.11052253804187809
0,1.409699432787906e-06,0.009293703650068921,1.0,-0.05590440630723241,1.0559044063072325,253.5833072905143,2.778859154962282,8.637292753530439e-05,8.637292753530439e-05,8.40554908106897,0.10299860602353923,0.009293703756982836,546004.8285812461,2828.121074431749,8.637292952255689e-05,1.2469007432735386,2.0824933195323543,3.882619599702622,604777.8979736436,20935.655987041497,-0.20703125,1.8428705223790653,0.17937830745932046,2.0833903994757828,1.5604595382494366,0.5229308612263461,-1.6258433145611553,-0.17325749127737572,0.0321765771869705
0,3.6046275103565166e-05,0.016309701176936194,1.0,-0.07115092956232699,1.071150929562327,33.23867533292043,1.6108976032044804,0.00026600635248095393,0.00026600635248095393,14.29484390730359,0.06051499515933759,0.016309741010049877,514504.82907774847,5456.48757395261,0.00026600765181490274,328.9927462026687,114.30819452236926,86.06615245695518,6261388.39384825,94924.903604012,0.171875,6.962119422765406,0.3293959748652135,7.669679723121448,6.4580253660950975,1.211654357026351,-0.795954850739574,0.370334158687931,0.10850170825740436
0,1.1205373780653222e-05,0.04476207935645124,1.0,-0.22790350427853096,1.227903504278531,7.63969572708686,0.8971269663763638,0.002003643748313238,0.002003643748313238,38.611811120904115,0.022347807952330892,0.04476208075898216,503304.83024812146,12306.241586278235,0.0020036438738736404,63.48590265581505,8.399920623175666,141.5964700257355,676840965.6717129,1337850.6461125633,-0.34765625,4.59779447712698,0.7926241379286587,6.345938171999416,3.3081058682750277,3.037832303724388,-0.8310758908324507,0.3318840129965769,0.6282530240271494
0,-1.1891244077130137e-05,0.007727310321508066,1.0,-0.07016658247280172,1.0701665824728017,592.6389870895946,7.954774589513467,5.9711324804885094e-05,5.9711324804885094e-05,6.758209566949101,0.12807754113178266,0.007727319470978974,511004.82869571703,2009.7895744917887,5.971146620657078e-05,2.384547245539925,7.931691790379339,7.650633322660739,1691662.9696590784,23840.09046065711,0.4375,2.9649959310137426,0.029037244425376904,3.0439420411471434,2.917089528924739,0.12685251222240446,0.26238543108959966,0.8525858573566515,0.0008431615638190822
0,-1.2396880109048958e-06,0.010991764141008642,1.0,-0.06350343160791999,1.06350343160792,325.55140876074876,11.74509978075301,0.00012081887893156343,0.00012081887893156343,9.678038891808475,0.08940268359848279,0.01099176421091673,518704.828880835,2198.3878035518337,0.00012081888046838988,4.151530110656605,6.8767081545447635,2.3671093567768593,28258944.73039402,77320.95554160175,-0.40625,3.4279414242054114,0.08522042033579756,3.5715049680375803,3.253745826320664,0.31775914171691655,-0.9384913130071992,-0.20731061614104387,0.007262520042210019
0,-6.161380397699938e-05,0.038222487120432434,1.0,-0.14184427792226365,1.1418442779222637,10.074486731912275,1.877570494348917,0.0014609585216716233,0.0014609585216716233,33.19214985889833,0.026004568957113516,0.038222536780444905,509605.83025615494,12836.37784138772,0.0014609623179324635,362.8074965271596,313.44839529158116,148.3303623412745,210570956.14102542,743036.6978174116,0.046875,3.934794383530878,0.7726713573116862,5.001472084957226,2.5821220303386068,2.419350054618619,-1.42719481289714,-0.2788061621523633,0.5970210264098835
