,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S210,-0.004534540724420455,0.02052851607117369,0.02886273458805544,-0.07123242887336835,0.10009516346142379,0.764938300489947,-1.0270136709939839,0.00042141997208443635,0.00042141997208443635,5.1252898521273424,0.001972990242421344,0.021023368704036562,34098.000027968046,529.8852072906939,0.00044198203166586394,0.008841476035681492,0.029314823752231326,0.05529924184272369,2.5979990529224373,-23.08890374090965,0.0,5.00761388882025,0.24003887740437577,5.592778475530161,4.7177568474304765,0.8750216280996845,-0.6603320739897467,0.5858196924979053,0.05761866266555294
S212,0.0003216641882677827,0.0041654410978101165,0.015213268807431882,-0.013956064900349513,0.029169333707781395,1.5492486514056765,0.8673134506387525,1.735089953932555e-05,1.735089953932555e-05,69.7576505919522,0.0072690910744314064,0.004177842432325508,35076.000024343324,107.32817336328266,1.745436738933952e-05,0.06804558003376779,0.12173919283158705,0.009771791688831204,6.886749173466198,-17.318462687043805,0.203125,3.7202629378004977,0.13532415384748162,3.94561855641148,3.5144187555051634,0.4311998009063167,-1.2470431122869956,-0.0027524871911274273,0.018312626614536875
S214,-0.0001224095255646547,0.0030032656820663927,0.01257755794466334,-0.007857731166737542,0.020435289111400884,1.1841979244245069,0.5492023826393431,9.019604757077715e-06,9.019604757077715e-06,41.941320969859134,0.01563983337026078,0.0030057592799535154,38083.000078157966,85.39717254381995,9.034588849026677e-06,0.013261751372463552,0.02749945169692484,0.020457307336736733,0.30664734171297325,-16.928395234638216,-0.08203125,2.8948302136376873,0.11434171421984315,3.0948256372073417,2.732891810536721,0.3619338266706209,-1.2753058750794055,0.14374883826106405,0.013074027610732281
S216,0.00014348555904842078,0.0023063615113540696,0.011301976982509688,-0.0049420506560514735,0.016244027638561163,1.6698341576898477,0.8121681254150249,5.319303421055429e-06,5.319303421055429e-06,37.45390010733918,0.009420056456872734,0.002310820531047547,37018.00001090075,65.69455119627777,5.339891526710867e-06,0.021439028266327407,0.02410005116519103,0.029424884712834234,0.41990410441686193,-19.978699104167084,-0.0546875,2.2988714057610613,0.0615720822566995,2.4017039751656513,2.2111871700685817,0.19051680509706959,-1.3049571311219939,0.11504978845862952,0.00379112131342577
S218,0.0002375271066121671,0.0020290457184631294,0.012889859026944278,-0.004057664250839234,0.01694752327778351,7.625807512126173,2.0158059534563755,4.117026527613557e-06,4.117026527613557e-06,4.567308271652044,0.009499735220331772,0.002042901283466508,37711.00000701409,50.26668393590115,4.173445653989104e-06,0.017636171134801263,0.016568162225438485,0.020929593740331345,0.31998021774074603,-17.01871861254432,-0.07421875,1.932126056430734,0.04448540342303886,2.003873636736898,1.869302076374781,0.13457156036211693,-1.3387696485034115,0.13662752442323237,0.0019789511177105176
S2110,0.00022238361630845207,0.001798184724387221,0.008292253753164782,-0.0036686278569420085,0.011960881610106791,3.6036093785327514,1.3790164889568812,3.2334683030195456e-06,3.2334683030195456e-06,25.301399801832385,0.010232517440105431,0.0018118837644346753,37294.00000715252,46.15056026298673,3.28292277582197e-06,0.02566576558391475,0.01712144638794187,0.01740762193309054,0.2063572969033592,-17.363284534254227,-0.0625,1.686801566252018,0.02694076647871404,1.7305168567414806,1.6482202928360277,0.08229656390545292,-1.2846489563010566,0.12704871080856012,0.0007258048984606021
S2112,0.00011185548420284864,0.0015434255781030623,0.007536367022252749,-0.003867966995211004,0.011404334017463753,2.254905805676656,0.9589453280142288,2.382162515142772e-06,2.382162515142772e-06,3.5989133649936154,0.01151929813332345,0.0015474734777982547,37582.000005953276,42.14972353265199,2.3946741644890256e-06,0.018266228282731643,0.010036759162220172,0.02408740388563483,0.19865217742434918,-15.983096383791024,-0.0703125,1.5235951362628701,0.018207318426365835,1.5533081285246693,1.4962542887940888,0.057053839730580425,-1.2723357284186432,-0.0023113011245076203,0.00033150644427908083
S2114,0.0005659243174543579,0.002802065711238536,0.01890237323200325,-0.008368014274988265,0.027270387506991515,10.414299509048423,2.85818361606546,7.851572250098722e-06,7.851572250098722e-06,44.29553156494508,0.013336302918345278,0.0028586434865482797,38050.00004505676,58.6545530920283,8.171842583184905e-06,0.034416313321770586,0.03614928077809497,0.017885198145061183,2.570771629937129,-19.28898365188364,-0.08203125,1.4061964072205808,0.015027841857158936,1.427562304473897,1.3833172013163735,0.0442451031575235,-1.4034523609105094,-0.05898829321074691,0.00022583603088377813
S2116,0.0003910113477678907,0.002523780672552252,0.014343246047557328,-0.005766574218842638,0.020109820266399965,3.7534028164214615,1.333251987535526,6.3694688831482965e-06,6.3694688831482965e-06,35.04043354012774,0.01201350685145215,0.002553890905507038,37180.0000231093,65.51520636951115,6.522358757231558e-06,0.03546029081596622,0.024999260081729324,0.020673729100238427,1.0268341357767983,-24.190687099271766,-0.05859375,1.2870422416862968,0.015896968047200487,1.3088156870024792,1.2604721174568105,0.04834356954566865,-1.247116644229697,-0.21230197398451706,0.0002527135930937133
S2118,0.000553841394153772,0.00399106501233092,0.027270010097187613,-0.00829113340377968,0.03556114350096729,15.911837979682495,3.2201588399267784,1.5928599932652013e-05,1.5928599932652013e-05,57.7787216071789,0.009814052085893622,0.004029310142261352,36071.00004543806,80.72644301939718,1.6235340222530202e-05,0.04353639149432272,0.048886354631388886,0.029682467093015235,0.6127736492219349,-19.773731613920777,-0.03125,1.1969417467860197,0.00581026788895413,1.2080695256211313,1.1898141073708026,0.018255418250328725,-0.8796466282202551,0.693221903513697,3.375921294141148e-05
S2120,0.00046465783439174,0.004171102706197616,0.014252729765528197,-0.014583985602049541,0.028836715367577738,0.8816558605667453,0.47339506254263275,1.739809778564908e-05,1.739809778564908e-05,42.93625914118402,0.011678682855235144,0.0041969041791194974,36666.00006536725,112.13933719072804,1.7614004688710704e-05,0.04808341996875458,0.04732528356015985,0.04868878684560621,3.6857252377903484,-36.871235309002756,-0.234375,1.1523293508230323,0.010994808556653914,1.1749539879642752,1.1400279355399583,0.0349260524243169,-0.47388008434009254,0.9394173293261507,0.00012088581519747011
S220,-0.00033254475868315324,0.003571415522167795,0.00872128419791106,-0.0196985675704026,0.02841985176831366,1.6400103899749388,-0.3104678491762309,1.2755008831981064e-05,1.2755008831981064e-05,54.510085876124315,0.009575433021183764,0.0035868642082616817,37634.00003393962,102.3756179056812,1.28655948485087e-05,0.03043948823549656,0.021088135741621477,0.03671080801691296,4.912745114361779,-23.23205633614907,-0.0703125,1.2186859716063765,0.02791032376777537,1.2760852375053264,1.1873770943799535,0.0887081431253729,-1.2441190639530872,0.3588100664852002,0.0007789861728220466
S222,0.0006097465717936733,0.0054963457199476125,0.02300263224970936,-0.015463981343954818,0.03846661359366418,3.2761540425803473,1.4580925391153898,3.0209816273186442e-05,3.0209816273186442e-05,60.63919503079735,0.01107775486585368,0.005530063937695529,36121.00012736239,138.86373672477282,3.0581607155000576e-05,0.024896173527617523,0.02429632138237946,0.016573550174650974,0.925251995913919,-21.696713349665536,-0.03125,1.282159662004155,0.011325764076130476,1.304320949926662,1.2668023202346277,0.03751862969203423,-0.8140275703973625,0.6014516317988653,0.0001282729319081676
S224,0.00016392590348442108,0.005231370706593122,0.017549762823622216,-0.010927381754873011,0.028477144578495227,0.06810346539662726,0.3538992500646123,2.736723946980062e-05,2.736723946980062e-05,4.662657047527811,0.003727379359606015,0.005233938399678946,34607.00000657984,145.41012153861627,2.73941111716338e-05,0.01397055284501449,0.011597106468338452,0.018737246215343277,0.1193166823081708,-15.688940405560313,0.0078125,1.4164687786625856,0.013094558374472992,1.429483569311495,1.3776926154400766,0.0517909538714183,1.0581146581099743,-1.417760300403799,0.00017146745902248074
S226,-0.0001412513344631491,0.015752241995645143,0.048592626210696904,-0.04512077598089346,0.09371340219159036,1.8491212887056934,0.28660731372529047,0.0002481331278893665,0.0002481331278893665,7.8387650854932795,0.0017379452051876866,0.015752875287669044,31814.000011922955,351.9890548644934,0.0002481530798288541,0.035740856385567406,0.013304153663698417,0.00803238998855118,0.19003769268484472,-14.012505102041445,0.1328125,1.5025908492758993,0.01789813828729504,1.5453251649897062,1.47585204344714,0.06947312154256613,0.13894338959170005,0.7416390638705431,0.0003203433541511366
