,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S210,0.0001833009870684822,0.005881748191446579,0.025383525227336067,-0.010796524472363199,0.03618004969969926,3.7082777011965433,1.4817191060507617,3.459496178758511e-05,3.459496178758511e-05,45.18091690925918,0.006777375985887358,0.005884603728327456,20317.00001916034,78.52250244762766,3.462856103944539e-05,0.005846661541140296,0.013968867291688019,0.01944145073235837,0.050475972124916516,-9.84891818997558,-0.140625,1.118559441572937,0.0046762790242507075,1.1250861633798934,1.110620045574487,0.014466117805406409,-1.233761758723246,-0.1799095668119532,2.186758551264715e-05
S211,-0.003393193108290666,0.02262706291395213,0.07889619846546606,-0.06914299676683508,0.14803919523230114,1.8742474202932122,-0.5694933304121546,0.0005119839761119478,0.0005119839761119478,39.131377939008594,0.0180085095087025,0.022880072892849344,18927.003127250206,299.9207810601449,0.0005234977355820993,0.0017292658154353599,0.00253573549694204,0.00151392280267933,129.3122122646595,28.261985785227125,-0.07421875,5.181901058632335,0.12020647204330269,5.459557766397713,5.048024193504513,0.4115335728931999,-0.5992060276518427,0.7641295143182276,0.01444959592109731
S212,0.00010583400267592536,0.0025752315507182456,0.008638988755077459,-0.006513195914478278,0.015152184669555736,0.08519188814479195,0.26813967592844073,6.631817539814699e-06,6.631817539814699e-06,7.803948556378293,0.014164074815514478,0.002577405357319083,19213.000013084467,38.41811362524613,6.643018375937109e-06,0.014488610302493042,0.02363296271613129,0.00848470736331131,0.10698653646906718,-12.211556251002875,0.03515625,1.1305173120893774,0.00394611678224743,1.1355083988907746,1.124840592965927,0.010667805924847507,-1.5395782293571383,-0.13647903373291123,1.5571837659134812e-05
S213,0.000614088531767432,0.0028897996409342147,0.012307125857166262,-0.003748807411408541,0.016055933268574803,4.662341825716173,2.109295238334806,8.350941964743517e-06,8.350941964743517e-06,43.47783495558521,0.007457900064338995,0.002954326774341626,20425.000005727044,34.21219928734897,8.728046689591799e-06,0.0033583998129165676,0.0015480978049032057,0.002504590885493425,0.0156368784870673,-3.726852116744661,-0.14453125,2.0598815689001384,0.02225825690251776,2.092618911514968,2.0301830354861363,0.062435876028831494,-1.4942083762976208,0.07802634301373944,0.0004954300003384794
S214,-0.0007145762094445514,0.003674491072753325,0.009828865735941179,-0.009483930517385221,0.0193127962533264,-0.24929911696897555,-0.3602445179167719,1.3501884643743881e-05,1.3501884643743881e-05,49.34125455043532,0.010800430147362493,0.0037433279047991543,19380.000023915432,54.05923262652788,1.4012503802848026e-05,0.004587184090953621,0.006953309634614938,0.004866326673684521,0.028969865202753756,-5.769221578251725,-0.09765625,1.1939456587549127,0.002402842908632261,1.1979778324553805,1.1895830956765496,0.008394736778830847,-0.9689407106686634,-0.6545146609046374,5.773654043564346e-06
S215,-0.0025083083525119084,0.02034836269985981,0.06352103892601482,-0.06466431321438589,0.12818535214040072,1.9131763166100884,-1.1080402482099538,0.00041405586456504605,0.00041405586456504605,44.128209008033814,0.015893524112278616,0.02050237730987134,19622.002033712546,276.83378088975155,0.0004203474753563271,0.0021483196561137546,0.0023526547339766525,0.0023709581116757488,93.41849088500028,20.358813795870468,-0.109375,5.160126751254811,0.10814240133492278,5.39631085825283,5.029273685905664,0.3670371723471666,-0.8184705671471972,0.5777545153620067,0.011694778966483509
S216,-0.00042463874864112926,0.0016576276128241346,0.008119697570745781,-0.004158074739228045,0.012277772309973827,0.24278295831482177,0.24497861448239705,2.747729302797039e-06,2.747729302797039e-06,24.37589614671879,0.02655468831082728,0.0017111538123864096,20748.000036935817,26.922415201372107,2.9280473696445437e-06,0.004180102690075105,0.005323655894350949,0.009517931974515705,0.05265338274757192,-5.994372304200769,-0.15625,1.9293667487980632,0.02225265753303094,1.9718163320573132,1.9019791606540368,0.06983717140327639,-1.2172791345969791,0.35651255351024713,0.0004951807672823588
S217,0.0004761849286969922,0.001969617159196991,0.009715240040225854,-0.003893239439573888,0.013608479479799741,2.0736406856289964,1.2151683775209545,3.879391753803224e-06,3.879391753803224e-06,36.07335024626526,0.012202703577362325,0.002026362218390726,20496.000008198826,27.187826169673293,4.106143840121384e-06,0.006937186337964347,0.0028335785476962224,0.0033550826529608396,0.03244598917935949,-4.994612838675585,-0.1484375,1.4023133513444834,0.0064009440586876454,1.4105729492238102,1.393581097930072,0.016991851293738147,-1.5987619580161732,-0.05252160150345397,4.0972084842448666e-05
S218,0.00046008520196453965,0.002270717081625203,0.0097447684882062,-0.0039888352389579156,0.013733603727164116,2.2490241239565165,1.3085768770278112,5.156156064784479e-06,5.156156064784479e-06,33.93616786855975,0.010400942444618963,0.0023168587479281575,20569.000007153678,32.125096675707894,5.36783445785123e-06,0.0035494324362337973,0.0023747202839695136,0.0022903338702907152,0.014926739606460574,-4.440095505137708,-0.15234375,1.544049897797093,0.00846936128148289,1.5562082891899058,1.5332706668607188,0.022937622329187057,-1.5269605734508673,0.14662048478709577,7.173008051628151e-05
S219,0.0006694581730898518,0.0032834792642501497,0.012442943560713318,-0.007586816158912049,0.020029759719625367,0.6151582142460352,0.7683601169382253,1.0781236078760706e-05,1.0781236078760706e-05,35.94118554669494,0.01336907770271851,0.00335103123296061,19926.000028038776,47.038329110788894,1.1229410324277506e-05,0.006848513662965701,0.003553749560331493,0.002870788228634161,0.07286849877564487,-8.222022613967045,-0.125,1.1377481002936094,0.0015855230823119905,1.1400630657427395,1.132361387682979,0.0077016780597605194,1.0193439703878928,-0.7256837749221758,2.513883444544115e-06
