,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S21,-0.003346767269222949,0.01810144613399079,0.029223947385626996,-0.07123208582216081,0.10045603320778781,2.0139459046808543,-1.2997635785872188,0.0003276623521417701,0.0003276623521417701,5.326235558644956,0.0020210907355648917,0.01840823737613442,45398.000030381125,572.4153215577645,0.00033886320329611227,0.027978550085988207,0.022403488128657275,0.019258906471984853,13.504485424179999,-31.62361905950082,0.0,4.1249987973583,0.23857210032790888,4.563687095126221,3.7611547373433023,0.8025323577829191,-1.241535878491354,0.1817928463218352,0.05691664705486982
S22,0.0010162787053962536,0.05865951948030562,0.26492653092248525,-0.15151802747143703,0.41644455839392225,2.430771864466209,1.0896291367024376,0.003440939225660355,0.003440939225660355,4.285775139660683,0.0014640883542219971,0.05866832235599887,179124.00066061167,7457.666396308898,0.003441972048067397,18.41121506943953,35.981711820098255,43.40834766416469,1652496.7535380805,39868.10232409024,0.0234375,2.559765075398497,0.38058631252113584,3.1515301266892353,1.795488487287193,1.3560416394020423,-0.7462478594102402,-0.5177828820273128,0.14484594127843567
S23,-4.7226127556284e-05,0.005658403687143282,0.0272843487606422,-0.021660234280694492,0.04894458304133669,2.5660990975742157,0.4762102383810858,3.2017532286676685e-05,3.2017532286676685e-05,20.861345505435295,0.007497941217121671,0.005658600762891888,254577.00024016193,1032.1582281280735,3.201976259380066e-05,4.82257201948858,3.8538505169548847,1.65302410325636,2961.7917565356493,794.8499607417443,0.12109375,0.7331191579224982,0.09147589338839608,0.8863714788630729,0.5577159175592271,0.32865556130384577,-0.7679888300190467,-0.26319751174262784,0.008367839071205207
S24,7.213793362272897e-06,0.0038525130280694835,0.05260639743493115,-0.05136452710766209,0.10397092454259324,55.542504400041985,0.06706167843592241,1.48418566314451e-05,1.48418566314451e-05,2.7550782559510005,0.007839424389497574,0.0038525197819426938,538898.0002458277,1075.8740708264759,1.4841908670259781e-05,4.171616883367023,2.371693933646247,1.7573115599087077,296726.92342874,5227.804457534372,0.48828125,0.6934621130648945,0.15017565046147435,0.93478692200201,0.4695827115770066,0.4652042104250034,-1.3708862835061848,-0.12646633941866697,0.022552725991526922
S31,-6.3608447265942e-05,0.012395313455706406,0.10728179209692841,-0.2796182349773191,0.3869000270742475,121.1579550062437,-5.432687783927866,0.0001536437956652163,0.0001536437956652163,11.481336207082297,0.00514572847621204,0.01239547666287101,799870.0016377483,5485.8096397459385,0.00015364784169977986,26.292031662594404,27.08609000129416,29.151733670946324,59588972.14445638,142342.68606084763,-0.0078125,6.935453840872778,0.6073554499010557,8.821093768601331,6.517189749055193,2.303904019546138,2.4633933531778744,1.8677310644294807,0.36888064252451375
S32,-0.00027972551139015254,0.21536338006414443,0.7070259136175255,-5.128879416649921,5.835905330267447,145.2215634953373,-6.560250676472183,0.04638138547265313,0.04638138547265313,2.374866866497158,0.008324274147878301,0.215363561725318,164715.26456430266,21580.237853677463,0.04638146371901486,21682.71083696359,282.669113919674,217.75779456936664,147286302325.15433,7243735.70864114,0.1640625,8.432136325453504,0.5704630194099447,9.615030480698916,7.641146544421089,1.9738839362778275,-0.5568086682554623,0.8178190542040646,0.32542805651431095
S33,-0.00018057777186575882,0.015021416003123041,0.07204175063900102,-0.13184373412206998,0.203885484761071,17.687635968185894,-1.7249226680245697,0.000225642938738881,0.000225642938738881,45.31788892773443,0.004369264580672585,0.015022501358647734,264403.0006139334,2441.5495146278386,0.000225675547070573,10.577490852895547,13.806627214970181,13.478853768133074,154909.050913897,10766.484606536867,-0.03125,7.976281516218366,0.17521291477122558,8.277429920291425,7.723404196269676,0.5540257240217494,-1.3890387603150443,0.21946226087480292,0.030699565502628756
S34,-1.5128431688473347e-05,0.014152169205186435,0.20144307110984835,-0.18714215832375997,0.3885852294336083,58.23689692501803,0.5092009931778749,0.00020028389321222727,0.00020028389321222727,9.524199241148567,0.005206397673249534,0.014152177291204085,547677.0014933589,4152.331239609984,0.0002002841220816726,23.276042009014525,27.707436554522495,26.827718707857493,38059511.454752035,94212.12435585476,0.484375,7.23892317001747,0.15143247175197216,7.515953804917943,7.064684216178827,0.45126958873911605,-1.4082918419619457,0.4747569521436079,0.022931793500911846
S41,1.2617935312471493e-05,0.0022314942944439446,0.04408328424418858,-0.015732258288522805,0.05981554253271139,29.724432580904462,1.789429568246226,4.979566786135879e-06,4.979566786135879e-06,1.695308845464975,0.01199110181582319,0.0022315299680773786,784661.0002809354,1233.1325779360368,4.979725998427426e-06,10.416876777645314,4.243325733674992,2.524322017332202,14891.590911368872,1794.7904545454007,0.16796875,1.2798907044572585,0.02401371523500549,1.3339332290956885,1.2500704382869514,0.08386279080873704,-0.8575569490659745,0.5919957451954679,0.0005766585193879348
S42,0.0001488610526944848,0.08269966889279441,0.41959861623940076,-0.18429991732616988,0.6038985335655707,2.651986435507353,1.3179448378844254,0.006839235234977829,0.006839235234977829,2.8866261495929573,0.0016486813987377064,0.08269980286911717,434889.0040423619,26153.205344375892,0.00683925739459084,899.1706087365505,405.41115909921035,493.36705524425633,1164314267.3603094,2537832.672275593,-0.04296875,4.237803507409718,0.5449875218570726,4.893438628721459,3.117479167145704,1.7759594615757548,-1.2691035736614926,-0.5634346463243048,0.2970113989799131
S43,2.921530810592541e-05,0.0020061699258163896,0.024181406798760564,-0.010279093451115438,0.034460500249876,14.002932302884037,1.4089034545838326,4.024717771250139e-06,4.024717771250139e-06,12.600217188696817,0.01164178714431403,0.002006382641840251,254776.0000724271,351.0566566802269,4.025571305477863e-06,0.42497996938444704,0.31187613581486195,0.25378889703591034,576.4188492927879,58.54517694595466,-0.28515625,1.3742388178609817,0.004725161971646766,1.3829707316125712,1.356665132233492,0.02630559937907928,2.35717771698018,-1.1925691852977764,2.2327155658296756e-05
S44,-0.00019489681479574803,0.04824833380062589,0.5861208276800096,-0.587674402397539,1.1737952300775487,64.96380754865505,0.11288582306301995,0.002327901714536619,0.002327901714536619,4.069105494427173,0.003670341420777103,0.0482487274371567,286786.0044970248,2831.321977452526,0.0023279396993050373,0.8413980568239089,0.41470242796462686,0.36865509580120637,1060064948.0465531,459807.9343939796,-0.03125,2.5273794378021828,0.006424158159612058,2.5433440748740015,2.5134644810096516,0.029879593864349907,-0.9831091411166355,-0.02219050011204186,4.126980805971018e-05
S51,-0.0002230616094629458,0.037717952853104406,0.22577914079703204,-0.13338346076062918,0.3591626015576612,12.633298139738217,1.963814862980662,0.0014226439674290068,0.0014226439674290068,4.85689238033469,0.0017054016554453573,0.03771861243352707,79359.00016418517,1626.4759572438352,0.0014226937239106227,0.41135305324059807,0.6917528414085499,0.635067628922453,5863.715710287232,830.8967483045261,0.49609375,5.153299373116648,0.3263315126466768,5.763114966922304,4.666983126191651,1.0961318407306528,-1.0493386029320946,0.3192504243614854,0.10649225614626819
S52,0.00015461212246485387,0.1473553447206397,0.7486751330135667,-0.4186767931891368,1.1673519262027034,4.177111555360435,1.6521448486383528,0.021713597617738563,0.021713597617738563,3.106522303839832,0.0017943147644328362,0.147355425833754,427615.0149470856,43109.3031013135,0.021713621522646977,5418.764280718869,4531.742094209288,5785.187863298124,11903885599.679722,8656414.314564947,0.359375,9.580603214716668,0.3925467455444543,10.449591983163769,8.80103175228718,1.6485602308765888,-0.6326037086671761,0.04505939543506286,0.15409294743754254
S53,0.00043968371344159244,0.0563624926628068,0.3442431437097409,-0.2849073649606471,0.629150508670388,8.339552421439535,1.1535794342923622,0.0031767305791649504,0.0031767305791649504,4.723469459703134,0.0013903681912093963,0.05636420762268211,254430.00078125313,8540.969698795952,0.0031769239009328157,109.82339977076005,5.562430158204242,127.48979796978496,15832837.915248794,123247.8760703489,-0.20703125,5.600944577957079,0.2468790873443826,6.278237117827492,5.269923386364492,1.0083137314629997,-0.3373639243124025,0.6749409316176416,0.0609492837679953
S54,-7.87367430551385e-05,0.11033534098039,1.4594157417442755,-1.5310170912292276,2.990432832973503,77.0551731100309,-1.105834264475405,0.012173887469258928,0.012173887469258928,3.995481105564429,0.003704936837703953,0.11033536907417148,338101.02824824065,9400.981217721139,0.012173893668733634,14622.122915751894,4.770023675489142,2.556755682481743,62566845008.764084,4526466.894651815,0.18359375,6.395005585609542,0.948251193183085,8.22595020200801,4.938756828206504,3.2871933738015056,-1.3855756396774443,0.08362713018361843,0.8991803253731444
S61,-1.26889381195473e-06,0.009020333953478468,0.1765578286617522,-0.07886888761996715,0.25542671628171937,45.758841560998036,2.6546525539859216,8.136642463227649e-05,8.136642463227649e-05,2.1872269719982014,0.0074454673207252796,0.009020334042726357,614258.0013854153,3589.5969125293836,8.136642624236803e-05,75.16135694575858,10.61553751040873,10.107505137262367,3424273.246857721,41377.40848347517,0.0078125,6.831492710043565,0.7403346033665622,9.159363417859305,6.215341154973795,2.94402226288551,1.158804926879637,1.4416028681211575,0.5480953249419249
