,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S210,-0.005187098636532041,0.021967607856192752,0.030007550520523788,-0.07123013444820706,0.10123768496873084,0.2500431545626025,-0.8853252833672483,0.0004825757949234616,0.0004825757949234616,5.079046370078156,0.0019675441348335826,0.022571703240752,29082.000027167378,502.8691293666184,0.0005094817871885743,0.03143100358408449,0.02693864822990209,0.03451071968762943,5.937921053320875,-17.19653017654115,0.0,5.041854913611136,0.22912187072114987,5.592776705920044,4.771296179010205,0.8214805269098386,-0.661511815880826,0.5528468312003229,0.05249683164275931
S212,-0.00040348159589175496,0.0039710584331869424,0.021182718971683043,-0.012203011540601827,0.03338573051228487,0.7931856067313419,-0.29666449811926904,1.5769305079785135e-05,1.5769305079785135e-05,32.99740011252728,0.021157337317022393,0.003991503786545679,32844.00022888541,98.07663418833538,1.593210247800849e-05,0.009544423809791338,0.007944715031726645,0.012942611235833188,1.6729940008153463,-9.857485648944955,-0.04296875,3.8451141691586033,0.12326153122342398,4.075335782145311,3.672519850440927,0.40281593170438423,-1.183144839347125,0.23374264579507603,0.015193405079543124
S214,-6.009414804790489e-06,0.003925233017187007,0.02303092953338904,-0.008544589444074798,0.031575518977463836,6.026920211236282,1.5079543837987712,1.540745423921502e-05,1.540745423921502e-05,43.219532637917716,0.015337588032757426,0.003925237617301827,33568.00011427215,94.77868339738197,1.5407490352281318e-05,0.017869178613451817,0.01824290220415037,0.019062963806947386,2.8126280753436217,-13.663065424226343,-0.0625,3.0898637946516265,0.11833533492483117,3.3012432566519028,2.924038944038019,0.377204312613884,-1.240969879865714,0.18935312504347135,0.014003251491771968
S216,0.00010141644659849837,0.0026695464551986943,0.011326386818979302,-0.00658763243976041,0.017914019258739713,1.5451466586111655,0.6668190077452953,7.126478276463914e-06,7.126478276463914e-06,55.14775155957594,0.009789386143555538,0.002671472173185522,32859.000017759434,64.93745650439965,7.136763572104578e-06,0.007371764680609651,0.007326901284693868,0.010481647201269264,0.07269393837375315,-10.945487856834287,-0.04296875,2.4552137670980962,0.06655613938670142,2.5708470661938962,2.362205100641138,0.20864196555275827,-1.2810236671056325,0.15139791872208536,0.004429719690062028
S218,0.0005237102892610503,0.002949672612408236,0.016681481009975352,-0.005259309917378866,0.021940790927354216,6.964382924040736,2.2450420534081936,8.700568520391229e-06,8.700568520391229e-06,48.085025373258674,0.00922519200170203,0.0029958038966977,34295.00001766022,60.77327641312915,8.974840987469123e-06,0.012837295659287437,0.014338509225181522,0.011801414832450582,0.445517265689351,-14.156572575985985,-0.08203125,2.076438338805843,0.04512325762456453,2.1442234296774343,2.0114766749640363,0.13274675471339803,-1.3738443269951603,0.051739713936547214,0.0020361083786528214
S2110,-0.0005305140599070554,0.0020879101471568016,0.011607837689950077,-0.009110350374840055,0.02071818806479013,3.100507633901813,-1.5003446414696504,4.359368782600338e-06,4.359368782600338e-06,29.026972080701853,0.022929695826027226,0.0021542548480528957,34187.000073861695,47.217103550809995,4.640813950359404e-06,0.015254463003328564,0.019143922948857438,0.02129406183860649,0.6758408016251551,-16.94252213664316,-0.078125,1.7968832612391454,0.033344602949917104,1.863626722036885,1.7515105759014293,0.11211614613545562,-1.1411959005307,0.2626163909730503,0.0011118625458876206
S2112,5.448728023086867e-05,0.0013769072277113055,0.005156629117445783,-0.003573647645310613,0.008730276762756397,0.46115493439948496,0.3549182558039516,1.8958735137236326e-06,1.8958735137236326e-06,9.136473588347904,0.012948224231085364,0.0013779848973884254,34193.000005583046,35.52342189379289,1.8988423774305894e-06,0.017933080760880314,0.018097527702731344,0.02202330790067686,0.2704351514372967,-18.554533128566046,-0.48046875,1.6197600510977905,0.02105824686503839,1.6542413308383899,1.589805274156502,0.06443605668188779,-1.3412286434817204,0.09845895005350871,0.0004434497610288992
S2114,-1.5987214734828868e-05,0.0012174704878069045,0.003785555750143228,-0.004556905484516265,0.008342461234659492,0.6150567856547142,-0.023920276360957213,1.482234388680782e-06,1.482234388680782e-06,18.642945561966513,0.014504616006224902,0.0012175754513440878,34521.000006166054,31.62193064912334,1.4824899797157593e-06,0.014464563330836382,0.019300953163191872,0.011058533773272143,0.0739728353949786,-11.798066827736623,0.48828125,1.4884270818505445,0.015773410445138452,1.5162269087928488,1.4665780241618265,0.04964888463102235,-1.283797189586794,0.15947894816559527,0.00024880047707080287
S2116,-0.00040916407959154923,0.0018816064797604983,0.008975707450033918,-0.009161462477493524,0.018137169927527442,3.494516710851152,-1.377878739545372,3.5404429446766946e-06,3.5404429446766946e-06,30.406159582250883,0.020619626379937486,0.0019255799616491377,34696.00004662564,43.643273588589224,3.7078581887046946e-06,0.033066174248450146,0.019061757160741218,0.018441015297308468,0.8690198619162649,-20.108991242288596,-0.09375,1.3869258497484407,0.015801086902781165,1.4205344104817712,1.3641608055052161,0.05637360497655508,-1.0197755857130826,0.1952775655613173,0.0002496743473092425
S2118,0.00021045923181021019,0.0019576386849920117,0.007310681153862609,-0.005304268519981393,0.012614949673844002,0.8981979036232257,0.602028345705065,3.832349220977253e-06,3.832349220977253e-06,20.779164363274695,0.011964168590709872,0.001968919071275251,34697.000010681986,50.20438598938882,3.876642309231397e-06,0.028721117541810823,0.04683812528657894,0.02074893915361048,0.7819102788883339,-25.637273295675037,-0.390625,1.2778296438514547,0.01602067687563244,1.2988239517859739,1.2515936465438398,0.04723030524213412,-1.2940335236599314,-0.2823961552413263,0.00025666208755342393
S2120,0.0005870025836284142,0.004016246241185584,0.02727010751854851,-0.008291045073034447,0.03556115259158296,16.36314755326674,3.347333366278794,1.6130233869837335e-05,1.6130233869837335e-05,58.66604575653842,0.009850970574411512,0.004058916838643503,34033.00004440399,73.36500553020113,1.6474805903023767e-05,0.04580728352286307,0.01955919662537884,0.01847874457457349,0.4295557556529679,-16.49559435608185,-0.07421875,1.197958178798492,0.005479748154091284,1.2080691214600636,1.1908935017627968,0.017175619697266775,-0.9660793144793329,0.6020488876983433,3.002763983226683e-05
S2122,0.0008911143073573156,0.0064558299507765276,0.023161678746979966,-0.015745892673522645,0.03890757142050261,0.9634439480524999,0.6169944004025145,4.167774035334326e-05,4.167774035334326e-05,3.8028901050486024,0.005375903347819078,0.006517041127852436,31323.0000188713,149.19488759506226,4.2471825062120153e-05,0.008432353559191877,0.0417419594880075,0.03091093860130711,2.6053407025703788,-26.693455442637063,0.0,1.1559604999426651,0.010519616664797941,1.1753432925204836,1.1343014256144632,0.04104186690602041,-0.9772048420205848,0.5175468745771761,0.00011066233477429458
S2124,4.006986286285845e-05,0.004958375992296079,0.025935171518664552,-0.010543613298748498,0.036478784817413054,6.0122651611083135,1.780739384324227,2.458549248097812e-05,2.458549248097812e-05,5.756137369744122,0.007925196849755236,0.004958537896889361,34093.000026413254,111.65372667965578,2.4587098074887967e-05,0.07686718774127978,0.10545410619887342,0.09161838445865869,4.088694231761213,-40.382673766412864,-0.29296875,1.1201930766048849,0.005632522502236684,1.1287803095179794,1.1066214443264208,0.02215886519155852,0.35581507669140144,-0.9293807714361765,3.1725309738202594e-05
S220,-0.00036663202261809764,0.003633306073364066,0.008688920832803974,-0.019698527582718176,0.02838744841552215,1.6779312408446003,-0.3230554652314406,1.3200913022744207e-05,1.3200913022744207e-05,53.82029976772021,0.009790140037065659,0.003651757393742531,34134.00003352767,93.65081316160449,1.3335332062753242e-05,0.014020567804589065,0.010567289300846048,0.01116981998300626,1.537401256978061,-14.332663093465182,-0.078125,1.2218710167947027,0.027658035923710432,1.2760853298821935,1.1865000719455805,0.08958525793661298,-1.2614849030261464,0.18277184156108803,0.0007649669511572569
S222,-0.0005501667056489335,0.006369893606630057,0.021470469430355042,-0.01461919389134661,0.03608966332170165,1.5531676503947338,0.8772394606997698,4.057554455978647e-05,4.057554455978647e-05,6.018233734588039,0.003126026876689941,0.00639360836803374,28907.000005731938,137.01302175236907,4.0878227963791064e-05,0.007775057157813992,0.00945637947592496,0.015966684906798614,0.0750133952062401,-10.185994845802423,0.0,1.283537605212308,0.012339466321726177,1.3050235603267468,1.256038733864423,0.04898482646232383,-0.538901468459335,0.04409318750155348,0.00015226242910501456
S224,-5.0936353916180543e-05,0.024660524210171078,0.09215957572327779,-0.06149117044465842,0.15365074616793623,3.371926930249856,0.9478992459184892,0.0006081414543204339,0.0006081414543204339,5.138242730030556,0.0016575506482493418,0.024660576814676986,26232.000021920903,411.1665300711258,0.0006081440488325842,0.004145920747467189,0.006103434580820718,0.004780740510376842,1.817720721260604,-8.10231708490948,0.0,1.375250001116573,0.05171607553423357,1.4196437488617186,1.263355855547776,0.15628789331394266,-0.3069285170471425,-1.134552470120764,0.002674552468662552
S226,-0.0008801543113737987,0.009495491743260582,0.022805165379334958,-0.019938245158807936,0.042743410538142894,-0.33773744429213837,0.03785371486078964,9.016436344632988e-05,9.016436344632988e-05,7.206753716510897,0.0020872966470058436,0.009536196047594647,17899.000003517926,130.09118627401443,9.093903505815978e-05,0.0007701453718815134,0.0008006932849066054,0.0006137823167486275,0.04781044826872373,-2.2382833164169176,0.0,1.5047573014333866,0.0225099900957778,1.5292945770310902,1.4560634756483113,0.07323110138277888,-0.2417383765608898,-0.9770212461579031,0.0005066996541120145
S228,0.0028704576247540526,0.04652888001232449,0.13310538083867884,-0.07668959662301336,0.2097949774616922,0.20892931656155334,0.7054795615421556,0.0021649366752012895,0.0021649366752012895,4.415222040556703,0.0014681018196049825,0.04661733799968417,18276.000042644322,668.6410412550821,0.0021731762021767976,0.0028303156038971496,0.005611328117234443,0.0009318558439565452,2.915507880289983,-3.693649421537995,0.0,1.811547658178934,0.052327152174650705,1.8704043076852765,1.688473254554252,0.18193105313102453,0.05610124068672384,-1.1619362790085055,0.002738130854709052
S2210,0.00037836376049190935,0.05815472601163893,0.15562102200960085,-0.1003105138746191,0.25593153588421996,-0.17894819983529509,0.5965196668115934,0.0033819721574887937,0.0033819721574887937,3.8578577732406965,0.0016853381329295274,0.05815595684557213,25649.000123219725,1198.5788614041678,0.0033821153166240475,0.03119119666716211,0.0677549466197645,0.006089966155528989,94.91875580004775,9.816137239253049,0.0,2.4369606155897863,0.11321471131724964,2.662254811140619,2.3017686534508175,0.3604861576898015,-0.5287073677919127,0.8377900352170761,0.012817570858648172
S2212,0.0020923604205745003,0.07036272614754577,0.2254960327698644,-0.14050631985712633,0.36600235262699077,0.9078740494555539,0.9694806687943321,0.0049509132309145205,0.0049509132309145205,4.604495947742267,0.0013834313006949902,0.07039382929663726,26680.000126410327,1411.779875557443,0.004955291203044106,0.014621503657129508,0.0069746736709937395,0.006569469970874427,8.655030019025007,-12.948498127854965,0.0,2.8739493210027134,0.08461813560867042,2.9405868851969714,2.6456860871727055,0.29490079802426594,1.1944995991313672,-1.6249132128967483,0.007160228873887336
S240,0.00011282994936577995,0.0019629134404940693,0.006355871704145364,-0.004871366041884717,0.011227237746030082,0.11627447112998102,0.11642849422027778,3.853029174872265e-06,3.853029174872265e-06,4.209162455090828,0.011523247273428338,0.0019661535474998254,34454.0000088455,51.80024093875365,3.865759772346148e-06,0.06269789153647563,0.03481263295690166,0.027275956020742835,0.5784115281912978,-25.923057263456847,0.13671875,0.929415137309538,0.008998679859801706,0.9431345851153028,0.9170501547110868,0.02608443040421604,-1.4502456820361707,0.008074739020966113,8.097623921920085e-05
S242,0.0002720893615289655,0.0021031317364320116,0.008982717157012168,-0.006492423600413165,0.015475140757425333,1.0534521968929145,0.5163675079341914,4.423163100787529e-06,4.423163100787529e-06,34.94270911918177,0.010783778443307038,0.002120659265757884,34342.000011329284,52.325531117689266,4.4971957214447685e-06,0.022201283489982578,0.01838293898281391,0.017675317909723917,0.2661703043464535,-18.27214538556111,-0.0859375,0.8940095283220058,0.011023281237024144,0.9108717307789179,0.8782124400657216,0.03265929071319629,-1.3412545035676413,0.05643257061285684,0.00012151272923052857
S244,0.0003088624340736241,0.0023049335289052333,0.009183568157355937,-0.008445854510422615,0.017629422667778553,1.2147823038079286,0.15733717957621607,5.312718572671531e-06,5.312718572671531e-06,25.34339396624662,0.016072931916073098,0.0023255353310266892,33432.000030538504,56.805910641510806,5.408114575853414e-06,0.07843821763098548,0.07015467142405235,0.11213038326187938,2.5698555400188434,-32.52850025253843,0.31640625,0.832918414956688,0.005695766749133386,0.8410363006543289,0.8246214330929615,0.01641486756136734,-1.4073638473813475,-0.12162963182803498,3.24417588605335e-05
S246,0.0007343840362373297,0.0033415451635819497,0.019583483305582215,-0.011458557268172619,0.031042040573754835,5.222794262677926,1.6450627609633441,1.116592408025792e-05,1.116592408025792e-05,38.21488395710447,0.01561128148009517,0.0034212927371007223,33544.00007805907,70.44774053328571,1.1705243992938152e-05,0.03553891298156177,0.012646192037280053,0.029249897773821094,5.302969312893785,-26.002448203858055,-0.0625,0.7971366142217114,0.0037487504894365836,0.803148094597521,0.7872214432953338,0.015926651302187178,-1.048017274665657,0.029595242137372905,1.4053130232051027e-05
S248,-0.00020042079256310928,0.012902302828309713,0.05256687597219682,-0.05140569374366788,0.1039725697158647,4.287377949273657,0.059982100176047166,0.00016646941827340884,0.00016646941827340884,44.6718704183922,0.003980741768489302,0.012903859374911852,34195.00004793424,252.06501916146635,0.0001665095867675005,0.05697107566264969,0.9514364968844465,0.02189870493176543,187.88853588861224,17.9470617158101,0.28515625,0.7488157692385857,0.04218182223518633,0.7866534051344094,0.6783049327870316,0.10834847234737777,-1.1967217087283413,-0.7692380412011203,0.0017793061270808598
S2410,0.000266236591605563,0.002256131145038749,0.006810690841066873,-0.006062458450710747,0.01287314929177762,0.05119840008411902,0.0075799060608706045,5.090127743613858e-06,5.090127743613858e-06,39.25706908787816,0.011201265442294928,0.0022717855678570558,34043.00001506277,59.23753367656947,5.161009666323605e-06,0.013468926662548737,0.01456633885351121,0.016030493349214026,0.13364730457710824,-14.718017795411168,-0.07421875,0.6503067609621466,0.004129685976681274,0.655754307763369,0.6432949381113371,0.01245936965203187,-1.2296275306092528,-0.31941186207520644,1.7054306265997968e-05
S2412,0.0003372031234126235,0.0026332637593499183,0.008567793661585558,-0.008211236842932243,0.016779030504517803,0.04248054415782887,0.23192205735157706,6.934078026305665e-06,6.934078026305665e-06,33.89476703738105,0.012574773044433427,0.0026547662745983673,33660.00002514169,69.09765451405958,7.047783972744895e-06,0.02996938702913114,0.03849684653566266,0.022749899927022824,0.47507395729057245,-21.143778291674998,0.078125,0.5893838934862742,0.018762550882043084,0.6123480808826964,0.5572841305828117,0.055063950299884756,-1.2512054353776134,-0.37610805209682213,0.00035203331560125566
S2414,-0.002533769028627126,0.01046896219864185,0.04091613207074343,-0.0681035602352849,0.10901969230602833,10.150825146883966,-3.0173025944313747,0.000109599169516592,0.000109599169516592,40.25799693686399,0.01631739713693034,0.010771218826438448,34763.00094384972,179.10837943572216,0.00011601915500702204,0.08901022989083936,0.26507305515025215,0.034354536672899665,295.0935998077147,22.14460661648652,-0.09375,0.49479619068680364,0.013035853732223662,0.5562157047584115,0.48781715143125665,0.06839855332715489,7.9981707604517425,2.916972073738955,0.00016993348252792957
S2416,0.0002608377100685926,0.0026115623979160265,0.014364309429530604,-0.015890756119864756,0.03025506554939536,5.916436751973231,-0.6966438243449474,6.820258158208906e-06,6.820258158208906e-06,24.131965014356343,0.013072363860603347,0.0026245560518310014,33194.00002317517,60.83202186594853,6.888294469202734e-06,0.03566926390705001,0.030592956319576547,0.01980303176865694,3.314315805888345,-26.85470712968397,-0.25,0.47203374906519674,0.001083821822177495,0.4740155848181433,0.4693585723549221,0.0046570124632211995,-0.8124749789446213,0.36228709330295183,1.1746697422281452e-06
