,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S210,-7.486415356809473e-05,0.004606599713977649,0.015826562451746296,-0.009929536564173058,0.025756099015919354,-0.5970713202233027,0.018653591524355664,2.122076092481896e-05,2.122076092481896e-05,37.1576648988418,0.01875435308147622,0.004607208001198603,17365.00012774622,66.29941104175813,2.1226365566308425e-05,0.0005464162650223552,0.0010452131407010692,0.0007657794571006925,0.22182678484261664,-2.7822368853218755,-0.0078125,4.110084775011528,0.0911020590559447,4.265942228641188,3.994414785478323,0.2715274431628645,-1.3810493683039027,0.23033576759392368,0.008299585164232836
S211,0.00025518218214812597,0.0016968384542284454,0.008123898042251491,-0.004250207629506615,0.012374105671758107,1.5870982834480358,0.5593900887076477,2.87926073974838e-06,2.87926073974838e-06,19.897257496687505,0.011053625161804094,0.0017159191956016633,20134.000003881265,25.092168404219247,2.944378685834259e-06,0.0024022713359991258,0.0016444418730962452,0.004368176090079764,0.0034798272209248986,-3.3809254151488686,-0.1328125,1.5858265057925174,0.009676449863761667,1.5997284767230922,1.5729599477355534,0.026768528987538787,-1.5194465760199705,0.07035406930223162,9.363368196589317e-05
S212,-0.0007256181181980733,0.003426103614873633,0.019153574688431912,-0.009198010709547566,0.028351585397979478,1.3127843308674958,0.3368163817308137,1.1738185979850176e-05,1.1738185979850176e-05,24.148271962411897,0.028931705312091088,0.0035021004601963504,19282.000187186182,50.85466016080441,1.2264707633307489e-05,0.0018855331870463727,0.0015015491833161839,0.0014033648531440667,0.48432750140509606,-3.0273039487495392,-0.09375,3.1307838309767897,0.06495748638583032,3.2480636340136817,3.0492168046800283,0.19884682933365339,-1.3176049403774457,0.27362688801992674,0.004219475037565332
S213,-0.00015624226066251817,0.0026082821141118068,0.01089150004950067,-0.008331717713088275,0.019223217762588944,2.5360156765583826,0.8234730991841548,6.8031355867955565e-06,6.8031355867955565e-06,19.388056387943635,0.011085856281069745,0.0026129575639134463,19669.000008977546,37.03152783321609,6.827547230812492e-06,0.003692786359660176,0.0023267952416021333,0.007510344816711399,0.022091874880601995,-6.021827451462844,0.0390625,1.1461208880649902,0.002157370225681083,1.1488069868738118,1.1423518024423405,0.006455184431471306,-1.1890715879366278,-0.682974647481092,4.654246290655246e-06
S214,0.0002159548151670984,0.002576039330922265,0.009038884508906646,-0.007120600281776728,0.016159484790683375,0.14166027152599137,0.26068932468122674,6.63597863445843e-06,6.63597863445843e-06,10.476296109206237,0.014241552146805638,0.002585075456665102,19517.000013708905,38.552553546720446,6.682615116652286e-06,0.008151704025028699,0.019077492263192376,0.0062960955766030455,0.05786197245135168,-9.621976104494616,0.046875,1.1301938593274488,0.003932120794169696,1.1349926813971887,1.1245088055035646,0.010483875893624095,-1.559478611981835,-0.1673689743611801,1.546157393994172e-05
S215,0.0006107434229104643,0.0038439623944878563,0.02021743976712475,-0.005090416118924143,0.02530785588604889,7.029071552704799,2.269504372677524,1.4776046890236813e-05,1.4776046890236813e-05,66.8880459334771,0.007908506722286617,0.0038921786211407617,19743.00001420954,46.93486756156855,1.5149054418865202e-05,0.0034260638008534955,0.002134121577634302,0.0024417197406197914,0.03794549291122185,-3.5661484857944568,-0.1171875,1.215670603846355,0.0026436732949637787,1.2196378990950927,1.21267334216469,0.0069645569304026544,-1.6005268570820264,0.2338703451250661,6.9890084905046415e-06
S216,0.0006109721298238188,0.006167019911458018,0.015488860403134143,-0.014534252390348326,0.03002311279348247,-0.555633286016656,0.0329467650651687,3.803213458831966e-05,3.803213458831966e-05,56.178491255406286,0.00831015886294424,0.006197210786453944,19326.000036406003,95.49464378183458,3.8405421531741115e-05,0.011682329662782188,0.024024843675759217,0.009998824146129024,0.11095499542733214,-9.671496975236106,-0.09765625,1.1633477332649589,0.007981652423703758,1.1747583271459108,1.1454806153208401,0.029277711825070662,-0.9069246075252826,-0.21945736074540229,6.370677541281607e-05
S217,0.0004642732554322404,0.004971420983574035,0.022848492676586712,-0.0075435878950500836,0.030392080571636795,5.632513988174747,1.8965199273890196,2.4715026595920232e-05,2.4715026595920232e-05,65.83406765323082,0.009149007538843458,0.00499305279880254,18936.000033785167,62.7578537913875,2.493057625162988e-05,0.0020344450240611456,0.0013052337457435048,0.0022526643844924003,0.07415421417251178,-3.336226277948092,-0.078125,3.0418535657582986,0.056004544980791576,3.1367668901157453,2.9698982222907415,0.16686866782500376,-1.3775617423003925,0.21796709859572447,0.003136509058505507
S218,-0.00038974449121426753,0.0014502888412475537,0.005348409282574053,-0.005263496532845497,0.01061190581541955,1.0380122495630824,-0.4901608034614183,2.103337723047172e-06,2.103337723047172e-06,28.789848556435654,0.021288214042974884,0.0015017451486450822,20530.000017130966,21.982253036697777,2.2552384914790403e-06,0.003192852972172114,0.002440027929127168,0.0029454047630981684,0.006860950879094987,-3.3599495547047895,-0.1484375,1.3543804837965505,0.009021732627878845,1.373008632768782,1.3434017898692037,0.02960684289957838,-1.0682678623718833,0.4324829877638513,8.139165960893372e-05
S219,-0.00035740029933720104,0.004596627738370353,0.017631267838680697,-0.007110306953943112,0.02474157479262381,0.4907834919329592,1.0525099449007025,2.1128986565155746e-05,2.1128986565155746e-05,4.907986788642068,0.00368273550670216,0.004610501224283761,17365.000002497145,65.72873087085081,2.1256721539122065e-05,0.000825024391740246,0.0008538362158872439,0.001905066190628118,0.10695395599133263,-2.4764082942136194,0.0,4.273931210749656,0.09012519512266533,4.427571071988912,4.155615208744541,0.27195586324437127,-1.373178161263809,0.18192823215094236,0.008122550795898499
