,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S210,-0.00018189992681343079,0.002804884521722671,0.010739789906932324,-0.006142365093867615,0.01688215500079994,1.8840188630894916,0.991040328133395,7.867377180199416e-06,7.867377180199416e-06,34.47146032160651,0.01958378752042548,0.002810776541024588,20547.0000592492,41.6936926514781,7.900464763574149e-06,0.002784622229970315,0.0021734053041097324,0.001492540926308949,0.04984761082097786,-3.749907693224932,-0.1484375,2.782417665293496,0.04937122923221601,2.870310780407918,2.720598186961739,0.14971259344617938,-1.3289291833707944,0.27770399247844085,0.002437518275900021
S211,-0.0003537607896436535,0.001709491830975784,0.005212349291476856,-0.005970640925977793,0.011182990217454648,0.1660809751079122,-0.3335499187363,2.922362320172938e-06,2.922362320172938e-06,29.473165219563302,0.01913877417048757,0.0017457116074719328,20596.000018029954,26.689389976382664,3.0475090164622396e-06,0.0022465563984564643,0.002073058797100933,0.003740517621085212,0.012822709358209998,-4.200829408894389,-0.15234375,1.2534636876583085,0.010529467999451852,1.2755912699377772,1.2417274539273138,0.0338638160104634,-0.9910140977581015,0.5838862780799642,0.00011086969635148059
S212,-0.0010822132900907028,0.0035546280364580542,0.02317459236693214,-0.007505634548757016,0.030680226915689158,0.7789478712739282,0.4279632241263026,1.2635380477573642e-05,1.2635380477573642e-05,21.4450652963613,0.03282712330599684,0.0037157187841415805,20194.00027369885,58.03384164058916,1.3806566082822586e-05,0.0015813303748830484,0.0017634282711891064,0.002760977041070922,1.0309155755072046,-3.312858916664001,-0.1328125,3.8078468353383874,0.06038583674819904,3.9252562474281736,3.734720171719336,0.19053607570883768,-1.1782840277811144,0.40231784600513615,0.0036464492797801456
S213,0.0004180659452981416,0.0019478353304809828,0.006929540751654643,-0.0036502172478862335,0.010579757999540876,1.4033626103380543,1.114502991451424,3.7940624746699593e-06,3.7940624746699593e-06,37.59241964638069,0.011577827003803928,0.001992195173492795,19471.0000068211,27.181535726347096,3.968841609287988e-06,0.0030999278597627165,0.0039699279729692935,0.00516050241821619,0.007432802196465894,-4.270408609115725,-0.1015625,1.3422182756334706,0.007565181327303712,1.3520241047355597,1.3314307094930797,0.02059339524247994,-1.5279874093639176,-0.0793052954903343,5.7231968514984745e-05
S214,0.0005882290563835376,0.0066973972300121976,0.01388152495050161,-0.027773108884297577,0.041654633834799185,3.4045037947725145,-1.6629359213026926,4.485512965657505e-05,4.485512965657505e-05,43.70666569393501,0.0067041285737342035,0.00672317953645066,19484.00002299644,88.27217883794053,4.5201143079348916e-05,0.011537965583840088,0.014989115139854813,0.017706008079349293,0.11837658007945909,-11.624639206660992,0.05859375,1.0907260531852014,0.004248907870860278,1.0976042183229426,1.0853003134807098,0.012303904842232871,-1.266791586684046,0.35588253505483636,1.8053218095058416e-05
S215,-0.00013085251507813532,0.035628190605656196,0.13148937666314398,-0.060222010705160894,0.19171138736830487,3.802082658051524,1.6482614751175688,0.0012693679658329685,0.0012693679658329685,4.894910011178069,0.001818312668440865,0.03562843089744019,15890.00003336563,338.2695379333581,0.0012693850882136706,0.0004822069792812536,0.0006812747126984736,0.0016702182712784517,1.916011340677539,-3.66515931011297,0.0,3.3304075802568858,0.03103286594686053,3.368337257026765,3.277795835910423,0.09054142111634222,-1.2067218657092504,-0.49587001889842414,0.000963038768875816
S216,0.0005209022085081197,0.0024275693225325485,0.012244217390954321,-0.0033330967082213303,0.015577314099175652,4.808440968969923,1.9650180025584911,5.893092815701137e-06,5.893092815701137e-06,37.15079120941113,0.007739897994304721,0.0024828274057070044,20487.000004199348,30.29758086323202,6.164431926529773e-06,0.0025263907740201296,0.002729537067412897,0.0029613617446984037,0.04647369640859127,-4.353260024098928,-0.1484375,1.8381499974427349,0.01697366588302342,1.8631710393099439,1.8157246746075064,0.04744636470243746,-1.4912345833645906,0.10161276322417971,0.00028810533350851327
S217,-0.003673203668045354,0.00973673665320375,0.009604979025574327,-0.0336889950361553,0.04329397406172963,2.9599911680086386,-1.8549155997109386,9.480404065384139e-05,9.480404065384139e-05,5.329971459420981,0.0024836906063855847,0.010406558789570319,14091.000004118036,87.18466425203188,0.00010829646584078325,0.0004943628932867427,0.00020060381570918118,0.00048081669916941926,0.5862621265996043,-1.8853377069478063,0.0,3.3062939475009134,0.05391502746864531,3.3714064902928738,3.2267288539618493,0.14467763633102448,-1.5505204504060144,-0.22822008637313454,0.002906830186944778
S218,0.0007786095842411168,0.00299795943474626,0.012957542386036747,-0.006020659853213895,0.01897820223925064,3.4226100960651697,1.8690079251476615,8.987760772384114e-06,8.987760772384114e-06,48.83472143624823,0.012130617126768575,0.0030974172558853354,20591.00002314992,36.37971540531082,9.593993657056241e-06,0.0035770678534094505,0.0021075589202193103,0.001926954931189251,0.046137018883055075,-4.048335410216199,-0.15234375,1.4681924537340116,0.005973413566629255,1.4756395540948042,1.459418870974567,0.016220683120237167,-1.5410766215871243,-0.2105511565009996,3.568166963799044e-05
S219,0.00045323044494637493,0.0025509105545564355,0.008810630257782476,-0.007875978665310812,0.016686608923093288,0.511705944978813,0.33155882670878956,6.507144657347422e-06,6.507144657347422e-06,32.926200164294926,0.015638651211864835,0.002590861342020007,19822.000024125766,37.5881103945861,6.712562493573711e-06,0.006556981266889054,0.005487061643113878,0.005681443262286764,0.026885598314530253,-6.770866507082731,-0.1171875,1.1921936619966649,0.0037056148566355003,1.1973759522303424,1.1846269309991735,0.012749021231168944,-1.3912266867573597,-0.05954983698730035,1.3731581465717738e-05
